,Precipitation,Temperature
January,39.4,-12.5
February,29.4,-12.1
March,28.0,-7.0
April,29.2,-0.5
May,41.6,5.5
June,67.6,11.1
July,87.2,14.1
August,72.6,11.9
September,51.5,6.8
October,46.3,-0.1
November,43.5,-7.0
December,43.4,-10.5
