,Precipitation,Temperature
January,31.7,-4.9
February,21.5,-4.8
March,24.5,-0.9
April,27.6,3.9
May,39.4,9.3
June,59.6,13.7
July,68.4,16.4
August,66.9,15.0
September,43.9,10.4
October,52.1,4.7
November,41.1,0.1
December,36.2,-3.3
