,Precipitation,Temperature
January,24.3,-13.5
February,23.2,-13.3
March,20.9,-8.9
April,20.1,-3.2
May,33.9,3.0
June,58.4,9.2
July,82.2,12.6
August,60.8,10.4
September,44.4,5.5
October,35.9,-1.5
November,28.3,-8.5
December,27.9,-11.4
