,Precipitation,Temperature
January,33.0,-2.1
February,27.1,-2.2
March,23.9,0.9
April,27.6,5.8
May,37.1,11.1
June,59.8,15.2
July,65.8,17.8
August,65.3,16.6
September,40.3,12.1
October,49.6,6.7
November,46.1,2.6
December,41.0,-0.6
