,Precipitation,Temperature
January,35.3,-13.0
February,30.9,-12.3
March,25.6,-7.3
April,25.8,-1.2
May,43.3,4.7
June,66.9,10.6
July,96.6,13.8
August,70.1,11.4
September,54.9,6.1
October,45.0,-1.0
November,43.3,-7.9
December,40.8,-10.8
