,Precipitation,Temperature
January,44.5,-0.3
February,37.0,-0.8
March,31.0,1.3
April,39.0,5.6
May,48.7,10.3
June,68.8,14.7
July,68.8,17.2
August,76.3,16.6
September,60.7,12.8
October,69.6,7.9
November,59.5,4.1
December,54.0,1.1
