,Precipitation,Temperature
January,41.1,-10.9
February,30.4,-10.7
March,30.2,-5.9
April,28.1,0.3
May,38.5,6.6
June,60.4,12.0
July,80.5,14.8
August,66.5,12.8
September,51.8,7.6
October,51.5,0.8
November,47.1,-5.1
December,46.8,-8.5
