,Precipitation,Temperature
January,47.8,-2.0
February,38.3,-1.9
March,32.1,1.2
April,39.5,6.2
May,55.1,11.4
June,64.7,15.3
July,81.6,17.7
August,75.0,16.5
September,61.1,11.9
October,66.4,6.6
November,59.5,2.5
December,55.5,-0.6
