,Precipitation,Temperature
January,105.0,-0.8
February,78.9,-0.9
March,65.1,1.4
April,59.4,6.1
May,62.8,10.9
June,90.9,14.1
July,94.4,16.6
August,116.6,15.9
September,100.7,12.1
October,123.4,7.3
November,103.3,3.4
December,120.9,0.5
