,Precipitation,Temperature
January,44.7,-13.1
February,35.6,-12.5
March,32.1,-7.8
April,27.7,-1.5
May,37.0,4.1
June,61.8,9.8
July,86.1,13.1
August,72.4,11.2
September,52.5,6.3
October,46.1,-0.3
November,49.3,-6.9
December,48.1,-10.6
