,Precipitation,Temperature
January,34.7,-5.9
February,24.8,-5.5
March,26.7,-1.7
April,31.1,3.6
May,46.0,9.0
June,71.9,13.2
July,81.9,15.7
August,74.1,14.1
September,47.4,9.5
October,57.8,3.9
November,46.1,-0.7
December,38.1,-4.6
