,Precipitation,Temperature
January,109.2,-0.8
February,88.8,-0.6
March,70.8,1.7
April,59.1,6.4
May,69.1,11.0
June,97.1,14.4
July,99.7,16.6
August,125.1,15.8
September,102.6,11.9
October,120.5,7.2
November,99.7,3.5
December,121.8,0.5
