,Precipitation,Temperature
January,112.1,-0.9
February,86.2,-0.8
March,70.8,1.3
April,59.1,6.0
May,64.0,10.7
June,95.1,13.9
July,96.7,16.2
August,122.3,15.4
September,108.0,11.7
October,129.7,7.1
November,105.7,3.4
December,128.3,0.5
