,Precipitation,Temperature
January,66.6,-1.6
February,56.2,-1.6
March,46.6,0.7
April,44.8,5.5
May,55.4,10.3
June,88.2,13.8
July,89.3,16.3
August,100.5,15.2
September,78.0,11.2
October,85.1,6.4
November,75.8,2.5
December,78.1,-0.3
