,Precipitation,Temperature
January,57.5,0.6
February,46.8,0.7
March,40.9,2.7
April,35.4,7.3
May,48.7,11.8
June,76.5,15.0
July,80.1,17.5
August,92.6,17.2
September,69.3,13.5
October,73.6,8.9
November,59.1,4.9
December,66.8,2.0
