,Precipitation,Temperature
January,28.6,-13.5
February,25.9,-13.0
March,21.2,-8.2
April,24.1,-2.3
May,36.9,4.2
June,62.8,10.4
July,77.4,13.8
August,65.5,11.4
September,43.9,6.1
October,39.1,-1.2
November,33.6,-8.0
December,33.9,-11.1
