,Precipitation,Temperature
January,38.4,-0.6
February,37.7,-0.5
March,28.2,2.0
April,32.0,6.1
May,45.4,11.1
June,63.8,15.4
July,71.2,17.8
August,65.8,17.0
September,54.6,12.8
October,58.9,7.7
November,63.0,3.7
December,54.0,0.6
