,Precipitation,Temperature
January,31.7,-10.3
February,24.1,-10.0
March,24.1,-5.6
April,25.4,0.0
May,41.0,6.1
June,64.7,11.7
July,82.5,14.6
August,74.0,12.6
September,55.7,7.4
October,47.5,0.7
November,40.6,-5.2
December,37.8,-8.3
