,Precipitation,Temperature
January,35.6,-5.2
February,26.6,-5.1
March,27.5,-1.2
April,31.5,4.1
May,50.8,9.5
June,70.1,13.6
July,80.4,16.0
August,73.2,14.4
September,46.2,9.9
October,57.8,4.3
November,47.2,-0.0
December,39.9,-3.8
