,Precipitation,Temperature
January,123.71,18.19
February,148.84,18.26
March,230.91,18.16
April,323.31,17.95
May,302.86,18.14
June,159.1,18.16
July,123.22,18.06
August,158.9,18.14
September,191.51,18.18
October,298.49,18.1
November,274.14,18.16
December,157.94,18.13
