,Precipitation,Temperature
January,53.21,26.75
February,78.37,26.96
March,151.84,26.74
April,230.58,26.26
May,219.27,26.01
June,121.3,26.02
July,135.48,26.06
August,159.89,26.12
September,180.85,26.09
October,241.41,25.68
November,188.37,25.73
December,81.04,26.23
