,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1978-05-01,1009.3,1012.9,1.0,1.0,0.5,19.1,22.9,17.5,90,65,3.0,4.7,135.0,7.1,157.5,0.7,,,,
1978-05-02,1002.0,1005.6,1.0,0.5,0.5,16.0,24.4,8.5,88,58,2.6,7.5,67.5,13.2,45.0,3.7,,,,
1978-05-03,1010.6,1014.3,,,,14.9,21.6,4.9,66,36,2.5,6.3,135.0,9.4,135.0,7.1,,,,
1978-05-04,1010.3,1013.9,,,,17.1,23.6,11.9,69,38,2.3,6.0,135.0,8.7,135.0,5.9,,,,
1978-05-05,1009.3,1012.9,,,,17.5,24.3,10.6,71,42,2.3,6.0,180.0,10.0,180.0,7.3,,,,
1978-05-06,1017.3,1021.0,,,,12.0,14.4,8.6,50,32,3.7,6.7,45.0,11.8,67.5,,,,,
1978-05-07,1017.3,1021.0,7.0,1.5,0.5,10.4,12.8,7.4,90,62,1.9,4.0,315.0,5.4,315.0,,,,,
1978-05-08,1017.0,1020.7,0.0,0.0,0.0,15.2,19.4,10.9,80,62,1.5,4.2,90.0,5.8,90.0,1.6,,,,
1978-05-09,1011.3,1014.9,1.5,1.0,0.5,18.1,21.1,14.8,88,72,2.6,5.6,157.5,9.8,157.5,0.3,,,,
1978-05-10,1003.6,1007.1,1.0,0.5,0.5,18.3,19.5,16.8,91,87,2.3,4.1,157.5,7.0,157.5,,,,,
1978-05-11,1008.4,1012.1,16.0,3.5,1.0,13.4,17.5,12.0,94,85,2.4,4.9,45.0,8.0,45.0,,,,,
1978-05-12,1014.2,1017.9,,,,17.4,24.0,10.8,71,35,1.8,3.5,135.0,6.3,135.0,11.3,,,,
1978-05-13,1020.5,1024.1,,,,16.3,21.1,12.3,64,30,3.2,5.3,90.0,6.5,90.0,10.8,,,,
1978-05-14,1020.2,1023.8,,,,16.5,20.5,13.1,67,45,2.9,5.2,112.5,7.5,90.0,8.1,,,,
1978-05-15,1017.3,1021.0,,,,15.9,21.9,10.4,68,53,2.8,6.4,90.0,9.3,90.0,11.0,,,,
1978-05-16,1016.2,1019.8,,,,17.0,25.6,8.2,72,34,1.7,5.0,90.0,6.6,90.0,10.8,,,,
1978-05-17,1015.2,1018.8,0.0,0.0,0.0,19.0,25.4,12.1,76,40,2.0,5.6,90.0,7.5,90.0,4.8,,,,
1978-05-18,1010.0,1013.6,8.0,3.0,1.5,18.7,21.9,16.7,84,61,2.4,6.1,135.0,8.8,135.0,,,,,
1978-05-19,996.0,999.5,34.5,7.5,2.0,19.9,21.9,18.3,92,79,2.8,6.2,202.5,11.3,202.5,,,,,
1978-05-20,996.4,1000.0,0.5,0.5,0.5,17.3,19.9,14.6,79,67,3.2,6.5,45.0,11.4,22.5,1.9,,,,
1978-05-21,999.6,1003.1,0.0,0.0,0.0,18.9,25.6,13.0,72,38,2.0,5.1,45.0,8.1,45.0,9.2,,,,
1978-05-22,1003.7,1007.3,,,,16.9,21.2,13.3,71,53,2.4,5.1,90.0,7.2,90.0,5.4,,,,
1978-05-23,1011.4,1015.0,,,,17.7,24.3,9.6,65,35,1.8,5.3,135.0,7.5,135.0,11.3,,,,
1978-05-24,1012.1,1015.7,,,,19.1,24.5,12.7,69,47,3.1,7.2,202.5,10.7,180.0,10.6,,,,
1978-05-25,1014.8,1018.4,,,,18.0,22.8,14.0,72,58,2.7,4.8,112.5,7.1,67.5,6.9,,,,
1978-05-26,1015.1,1018.7,,,,18.9,25.8,13.6,73,42,1.9,5.0,90.0,6.2,90.0,9.5,,,,
1978-05-27,1008.2,1011.8,,,,20.1,27.5,12.2,67,21,1.9,5.2,202.5,6.8,202.5,8.6,,,,
1978-05-28,1005.8,1009.3,,,,20.1,24.8,14.1,68,45,2.8,6.4,90.0,8.3,90.0,7.4,,,,
1978-05-29,1004.1,1007.7,,,,17.9,22.5,14.0,71,47,3.7,6.7,67.5,10.8,67.5,,,,,
1978-05-30,997.2,1000.9,7.5,3.0,1.0,13.2,14.7,11.5,92,77,2.8,6.3,67.5,10.8,67.5,,,,,
1978-05-31,997.0,1000.6,,,,15.8,21.7,8.3,54,31,5.6,11.5,292.5,17.7,292.5,10.2,,,,
