,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1976-09-01,1007.9,1011.4,27.5,19.0,13.0,22.1,28.6,16.8,84,57,1.6,4.6,112.5,6.9,112.5,6.1,,,,
1976-09-02,1011.0,1014.6,53.5,25.5,6.0,20.9,23.6,19.4,91,74,3.1,5.6,22.5,8.5,22.5,2.1,,,,
1976-09-03,1009.7,1013.3,6.5,2.0,0.5,21.1,23.0,19.7,91,83,1.5,3.1,45.0,4.4,45.0,,,,,
1976-09-04,1007.1,1010.7,14.5,3.5,1.0,20.1,22.1,18.9,89,76,2.3,4.9,0.0,7.3,0.0,,,,,
1976-09-05,1010.5,1014.0,,,,20.0,23.6,17.5,77,64,2.6,4.5,90.0,7.3,45.0,2.8,,,,
1976-09-06,1013.3,1016.9,,,,20.1,25.4,16.2,80,63,1.3,3.5,90.0,4.9,90.0,5.3,,,,
1976-09-07,1011.8,1015.3,0.0,0.0,0.0,22.3,28.4,15.3,79,55,1.7,4.3,135.0,7.3,157.5,7.1,,,,
1976-09-08,1009.4,1012.9,22.0,10.5,3.5,23.9,28.1,22.1,92,73,2.2,7.3,135.0,12.5,157.5,2.1,,,,
1976-09-09,1008.2,1011.7,35.0,15.0,5.5,24.5,29.0,22.5,92,70,2.6,6.2,270.0,10.2,270.0,0.2,,,,
1976-09-10,1010.5,1014.0,0.0,0.0,0.0,25.6,31.0,21.5,84,56,2.3,4.6,135.0,7.3,180.0,8.9,,,,
1976-09-11,1008.8,1012.3,0.0,0.0,0.0,26.0,30.9,22.3,80,55,3.0,6.5,202.5,9.0,202.5,7.8,,,,
1976-09-12,1010.3,1013.9,0.5,0.5,0.5,21.2,23.5,19.1,83,73,4.0,6.7,67.5,10.6,67.5,2.0,,,,
1976-09-13,1008.4,1012.0,3.5,1.5,1.0,20.5,22.6,18.7,89,81,4.3,8.1,45.0,13.3,45.0,0.9,,,,
1976-09-14,1001.8,1005.3,21.0,6.5,2.5,23.5,25.9,21.7,88,77,3.4,5.8,157.5,9.9,157.5,1.3,,,,
1976-09-15,1004.6,1008.1,,,,21.9,25.4,19.5,78,60,2.9,5.2,90.0,8.3,67.5,8.1,,,,
1976-09-16,1005.4,1008.9,,,,20.7,25.5,16.3,79,57,2.6,5.6,90.0,7.2,90.0,8.5,,,,
1976-09-17,1001.3,1004.9,,,,19.3,26.3,14.1,71,41,2.1,6.0,337.5,8.1,337.5,9.8,,,,
1976-09-18,1008.1,1011.6,,,,19.1,25.8,11.7,68,40,1.6,3.0,45.0,4.0,67.5,10.9,,,,
1976-09-19,1015.6,1019.2,0.0,0.0,0.0,19.4,24.3,12.9,71,50,2.7,5.9,90.0,8.7,90.0,6.0,,,,
1976-09-20,1009.2,1012.8,1.5,0.5,0.5,19.9,23.8,17.1,90,74,1.4,3.8,315.0,6.2,247.5,2.0,,,,
1976-09-21,1004.1,1007.6,14.0,5.0,1.5,19.4,23.3,15.3,88,69,2.2,4.4,0.0,6.7,0.0,0.2,,,,
1976-09-22,1003.8,1007.4,30.5,6.5,1.5,15.4,16.6,14.6,94,90,1.6,3.1,22.5,5.1,90.0,,,,,
1976-09-23,1006.4,1010.0,0.5,0.5,0.5,16.8,22.9,11.2,70,36,1.9,4.4,315.0,6.5,315.0,11.0,,,,
1976-09-24,1013.0,1016.6,,,,15.6,22.4,8.4,67,37,2.1,4.9,90.0,6.4,90.0,10.2,,,,
1976-09-25,1017.7,1021.4,,,,15.7,21.7,9.4,73,54,2.5,5.1,112.5,8.2,112.5,9.1,,,,
1976-09-26,1019.2,1022.9,,,,15.9,20.7,10.5,75,53,2.5,4.4,67.5,6.7,90.0,5.8,,,,
1976-09-27,1015.2,1018.9,1.0,2.0,0.5,16.4,19.5,13.0,76,59,3.5,6.0,22.5,10.0,45.0,,,,,
1976-09-28,1002.2,1005.8,33.0,5.0,1.0,15.4,16.5,13.8,93,85,5.1,10.1,337.5,14.8,315.0,,,,,
1976-09-29,1005.7,1009.2,,,,18.3,25.5,10.7,70,40,2.4,4.5,292.5,6.7,292.5,8.4,,,,
1976-09-30,1011.6,1015.2,,,,18.7,22.5,13.9,82,67,1.9,3.8,90.0,4.7,112.5,7.2,,,,
