,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1970-09-01,,1010.7,,,,25.5,30.7,22.0,87,67,1.4,3.8,157.5,6.7,180.0,1.9,,,,
1970-09-02,,1011.4,,,,26.7,32.9,21.0,81,58,2.2,5.0,180.0,8.7,202.5,8.1,,,,
1970-09-03,,1012.0,0.0,0.0,0.0,26.5,33.9,21.2,85,59,1.8,6.3,90.0,9.2,67.5,6.6,,,,
1970-09-04,,1017.3,,,,22.6,26.9,18.7,84,61,4.6,8.0,90.0,10.7,67.5,5.7,,,,
1970-09-05,,1016.1,,,,22.4,27.3,18.3,82,56,1.4,3.2,67.5,4.6,67.5,1.2,,,,
1970-09-06,,1015.4,,,,24.2,31.7,17.1,81,52,1.2,2.8,180.0,5.1,202.5,2.9,,,,
1970-09-07,,1016.3,,,,22.9,28.7,19.1,85,61,3.3,6.8,90.0,9.0,90.0,5.6,,,,
1970-09-08,,1016.6,,,,22.6,27.7,18.8,80,57,1.8,4.5,135.0,5.6,112.5,3.3,,,,
1970-09-09,,1012.2,,,,25.1,32.3,18.4,81,55,1.6,3.0,180.0,5.0,202.5,8.7,,,,
1970-09-10,,1007.1,0.0,0.0,0.0,24.8,30.6,19.1,92,65,1.3,3.7,67.5,6.3,67.5,0.1,,,,
1970-09-11,,1012.4,,,,22.1,27.1,16.4,71,42,3.5,6.3,112.5,9.9,112.5,5.5,,,,
1970-09-12,,1009.7,0.0,0.0,0.0,20.1,22.4,17.3,90,75,1.4,3.2,22.5,4.5,22.5,,,,,
1970-09-13,,1008.7,3.5,2.0,1.0,23.1,31.2,18.4,86,55,3.2,8.7,90.0,11.4,67.5,4.0,,,,
1970-09-14,,1016.9,0.5,0.5,0.5,22.1,26.9,19.1,86,64,2.9,6.7,90.0,8.9,90.0,2.1,,,,
1970-09-15,,1013.5,10.5,9.0,3.5,23.3,30.1,19.9,88,55,2.3,7.0,67.5,10.7,67.5,2.3,,,,
1970-09-16,,1016.4,2.0,1.5,1.0,19.9,21.4,19.2,92,88,2.4,4.5,45.0,7.1,45.0,,,,,
1970-09-17,,1015.4,0.0,0.0,0.0,22.2,25.4,18.5,87,71,2.0,4.2,112.5,6.2,157.5,0.8,,,,
1970-09-18,,1005.8,0.0,0.0,0.0,24.4,27.7,22.1,90,74,3.5,8.0,202.5,14.0,202.5,0.4,,,,
1970-09-19,,1010.0,14.5,-999.0,2.5,19.8,22.8,18.9,96,87,2.3,5.7,67.5,8.9,67.5,,,,,
1970-09-20,,1018.7,,,,19.9,26.1,15.4,79,42,2.3,5.0,112.5,7.2,67.5,7.0,,,,
1970-09-21,,1018.8,0.0,0.0,0.0,20.7,26.1,15.1,87,63,1.6,3.8,337.5,4.3,337.5,2.9,,,,
1970-09-22,,1010.2,0.0,0.0,0.0,23.9,30.2,17.8,81,60,2.9,6.8,202.5,11.3,202.5,9.2,,,,
1970-09-23,,1009.8,19.0,8.0,5.0,19.6,22.0,17.2,93,89,4.2,6.5,67.5,9.4,67.5,,,,,
1970-09-24,,1010.6,5.0,2.5,1.5,18.8,20.1,17.1,93,86,2.5,4.3,45.0,6.9,45.0,,,,,
1970-09-25,,1011.4,0.0,0.0,0.0,20.7,23.3,18.9,89,76,2.3,5.0,90.0,8.0,90.0,0.2,,,,
1970-09-26,,1011.8,5.0,1.5,0.5,17.1,19.8,14.3,96,89,2.4,4.7,67.5,7.2,67.5,,,,,
1970-09-27,,1018.3,0.0,0.0,0.0,16.1,22.2,8.3,69,45,3.5,7.7,67.5,12.2,67.5,10.5,,,,
1970-09-28,,1021.0,,,,17.0,23.2,10.4,79,59,2.8,6.2,90.0,9.0,67.5,2.7,,,,
1970-09-29,,1014.6,7.5,2.5,1.0,18.2,20.5,16.3,95,88,1.6,4.7,315.0,8.1,337.5,,,,,
1970-09-30,,1011.5,0.0,0.0,0.0,17.5,20.0,15.8,95,81,2.3,5.7,67.5,9.0,45.0,,,,,
