,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1977-12-01,1016.4,1020.2,0.0,0.0,0.0,7.1,12.6,0.7,73,49,2.3,4.2,112.5,6.3,67.5,5.7,,,,
1977-12-02,1009.0,1012.8,0.0,0.0,0.0,6.0,14.9,-0.4,72,34,3.8,11.1,292.5,19.4,292.5,7.2,,,,
1977-12-03,1017.6,1021.4,,,,4.7,12.8,-1.5,54,31,2.9,7.4,270.0,11.2,270.0,7.9,,,,
1977-12-04,1017.4,1021.2,,,,5.1,14.0,-2.4,70,35,1.2,3.1,315.0,4.6,247.5,7.8,,,,
1977-12-05,1012.6,1016.3,,,,6.5,14.1,0.0,81,52,1.3,3.1,45.0,4.1,67.5,2.0,,,,
1977-12-06,1013.0,1016.8,,,,6.3,14.6,0.1,81,47,1.4,3.1,90.0,4.3,90.0,7.8,,,,
1977-12-07,1015.3,1019.1,0.0,0.0,0.0,5.5,11.7,-2.8,72,39,1.4,3.3,45.0,4.3,90.0,3.9,,,,
1977-12-08,1008.3,1012.1,0.0,0.0,0.0,7.3,13.7,2.8,76,54,1.7,2.8,315.0,4.1,315.0,6.1,,,,
1977-12-09,1005.6,1009.3,,,,6.8,15.6,-0.7,80,40,1.5,3.5,270.0,5.8,270.0,7.5,,,,
1977-12-10,1015.5,1019.3,,,,3.8,12.6,-3.1,70,34,1.4,3.2,337.5,5.2,337.5,8.0,,,,
1977-12-11,1019.5,1023.3,,,,5.0,14.2,-2.5,69,36,2.3,5.2,315.0,7.0,315.0,7.9,,,,
1977-12-12,1023.5,1027.3,3.0,1.0,0.5,4.2,6.6,-0.4,91,77,1.5,2.9,315.0,4.6,67.5,,,,,
1977-12-13,1021.9,1025.7,,,,4.5,12.7,-1.4,84,50,1.3,3.1,337.5,3.3,337.5,7.8,,,,
1977-12-14,1024.5,1028.3,,,,5.8,14.3,-2.1,80,45,1.9,4.5,90.0,6.6,90.0,8.1,,,,
1977-12-15,1027.2,1031.1,,,,5.7,12.4,-1.1,86,61,1.7,3.0,315.0,3.9,315.0,6.3,,,,
1977-12-16,1018.6,1022.3,10.0,8.0,2.0,7.8,12.0,2.4,94,84,1.0,4.2,270.0,6.6,270.0,,,,,
1977-12-17,1003.4,1007.1,,,,8.6,16.0,4.2,92,74,1.3,4.2,315.0,6.3,315.0,3.6,,,,
1977-12-18,1009.8,1013.6,,,,8.2,13.4,1.6,78,56,1.5,2.9,45.0,5.6,45.0,3.3,,,,
1977-12-19,1013.1,1016.9,,,,4.3,13.1,-2.7,72,34,2.6,9.2,315.0,13.8,315.0,8.6,,,,
1977-12-20,1013.6,1017.4,,,,2.8,10.0,-1.3,74,46,1.6,3.4,315.0,4.7,315.0,5.0,,,,
1977-12-21,1011.9,1015.7,,,,2.5,10.0,-3.8,64,28,3.8,9.5,315.0,14.1,315.0,8.4,,,,
1977-12-22,1015.5,1019.3,,,,1.9,8.5,-4.3,52,32,-999.0,5.6,292.5,9.6,270.0,8.4,,,,
1977-12-23,1018.9,1022.8,,,,0.9,9.0,-4.0,70,36,-999.0,2.9,45.0,3.3,0.0,7.3,,,,
1977-12-24,1015.4,1019.2,,,,1.5,9.1,-4.8,82,51,-999.0,3.0,315.0,4.3,315.0,8.2,,,,
1977-12-25,1001.5,1005.2,,,,4.7,9.4,-0.4,76,57,1.2,3.5,292.5,6.4,292.5,0.2,,,,
1977-12-26,1011.0,1014.8,,,,4.5,9.5,0.8,50,26,5.6,11.4,292.5,20.6,292.5,8.8,,,,
1977-12-27,1015.0,1018.8,,,,5.6,12.7,-2.6,44,21,4.0,9.9,292.5,13.8,292.5,8.5,,,,
1977-12-28,1022.8,1026.6,,,,1.2,8.0,-4.8,47,25,2.0,7.4,292.5,10.9,292.5,8.5,,,,
1977-12-29,1021.5,1025.4,,,,5.1,14.7,-8.2,68,41,3.0,9.2,202.5,15.8,202.5,8.3,,,,
1977-12-30,1014.7,1018.4,0.0,0.0,0.0,9.9,18.0,1.4,60,42,2.5,4.4,67.5,6.7,45.0,7.8,,,,
1977-12-31,1009.2,1013.0,9.0,5.5,1.5,6.6,9.1,4.9,85,54,2.6,4.9,22.5,8.4,22.5,,,,,
