,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1974-09-01,1002.0,1005.1,108.0,29.0,7.0,24.0,25.2,22.5,96,95,5.1,9.7,67.5,15.0,90.0,,,,,
1974-09-02,1001.4,1004.4,0.5,0.5,0.5,25.9,29.7,23.4,92,79,4.3,8.5,180.0,14.0,180.0,3.7,,,,
1974-09-03,1001.2,1004.2,,,,27.1,31.2,24.3,81,59,4.9,8.0,180.0,12.8,157.5,10.4,,,,
1974-09-04,1003.8,1006.9,18.5,4.5,1.0,22.4,25.0,20.8,92,86,2.1,4.5,180.0,7.8,157.5,,,,,
1974-09-05,1002.0,1005.0,3.0,2.0,0.5,24.6,30.6,20.6,86,63,1.6,3.5,45.0,5.6,45.0,7.2,,,,
1974-09-06,1007.7,1010.8,,,,23.8,29.7,19.8,77,48,1.7,4.5,112.5,6.3,135.0,8.9,,,,
1974-09-07,1007.0,1010.1,,,,25.2,29.6,20.4,87,68,2.1,5.2,,-999.0,,2.3,,,,
1974-09-08,1007.4,1010.5,,,,26.5,31.2,22.0,81,59,2.9,7.0,180.0,10.3,180.0,10.7,,,,
1974-09-09,1005.5,1008.6,6.5,6.0,3.5,24.8,29.6,20.8,88,72,3.0,7.2,180.0,11.9,180.0,4.2,,,,
1974-09-10,1004.2,1007.3,2.5,2.5,1.0,23.3,28.7,20.6,83,51,2.1,5.2,157.5,8.3,135.0,7.5,,,,
1974-09-11,1009.9,1013.0,,,,21.9,26.4,18.7,77,54,2.3,5.3,90.0,6.6,67.5,7.8,,,,
1974-09-12,1013.2,1016.4,0.0,0.0,0.0,21.4,25.2,18.8,83,66,2.4,6.0,67.5,8.3,67.5,3.0,,,,
1974-09-13,1013.8,1017.0,0.0,0.0,0.0,20.7,24.8,18.9,84,55,1.9,3.8,67.5,5.3,67.5,1.8,,,,
1974-09-14,1010.8,1014.0,,,,20.1,25.2,17.2,80,59,1.6,3.7,67.5,4.9,67.5,1.8,,,,
1974-09-15,1004.9,1008.1,0.0,0.0,0.0,22.9,28.6,16.6,80,53,2.2,5.7,180.0,8.9,157.5,8.9,,,,
1974-09-16,1009.5,1012.7,8.0,4.5,1.5,19.0,22.2,17.6,92,81,2.2,5.0,45.0,7.8,45.0,,,,,
1974-09-17,1012.4,1015.6,14.5,6.0,2.0,19.3,20.0,18.1,97,96,0.8,2.3,45.0,3.2,67.5,,,,,
1974-09-18,1009.7,1012.9,2.5,2.0,0.5,20.2,22.9,18.2,91,83,2.3,4.8,315.0,7.2,315.0,0.3,,,,
1974-09-19,1006.9,1010.1,12.5,7.0,2.5,18.8,21.9,17.1,91,76,2.3,4.5,270.0,7.5,0.0,0.6,,,,
1974-09-20,1013.3,1016.5,,,,17.4,22.4,13.4,75,53,1.9,4.5,90.0,6.1,90.0,6.9,,,,
1974-09-21,1018.4,1021.6,,,,16.6,21.3,12.0,74,42,1.7,4.3,22.5,6.3,22.5,4.7,,,,
1974-09-22,1019.6,1022.9,2.0,0.5,0.5,15.7,17.6,14.4,90,86,1.6,2.7,292.5,4.0,0.0,,,,,
1974-09-23,1019.1,1022.3,,,,17.9,23.2,12.4,75,56,2.6,6.0,67.5,8.0,67.5,6.4,,,,
1974-09-24,1010.8,1014.0,14.0,6.5,3.5,17.8,20.3,15.3,94,78,2.0,5.3,270.0,6.1,270.0,,,,,
1974-09-25,1010.7,1013.8,,,,20.5,26.9,14.1,81,50,1.6,4.3,67.5,5.6,67.5,10.2,,,,
1974-09-26,1017.4,1020.6,,,,20.5,24.7,17.5,80,56,1.2,3.2,67.5,4.2,90.0,4.4,,,,
1974-09-27,1016.2,1019.4,13.0,3.5,1.5,18.8,20.3,17.8,93,88,1.4,3.3,67.5,4.1,67.5,,,,,
1974-09-28,1007.2,1010.3,11.5,8.5,6.0,20.7,24.7,18.1,91,74,1.4,3.5,45.0,4.6,45.0,1.8,,,,
1974-09-29,1006.8,1010.0,,,,19.9,25.4,15.4,78,48,1.4,3.8,67.5,6.3,67.5,5.8,,,,
1974-09-30,1006.9,1010.1,,,,19.1,26.5,13.2,-999,-999,1.5,3.3,270.0,5.3,157.5,9.4,,,,
