,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1961-06-01,,1009.9,0.1,0.1,0.1,17.4,23.5,9.7,83,53,3.9,8.5,90.0,10.6,90.0,8.9,,,,
1961-06-02,,1018.1,,,,17.5,24.5,9.8,71,35,1.7,4.3,135.0,5.9,135.0,12.3,,,,
1961-06-03,,1019.1,,,,17.9,25.5,7.0,73,28,1.9,3.8,157.5,6.4,157.5,8.9,,,,
1961-06-04,,1015.8,0.0,0.0,0.0,19.8,25.8,10.4,70,44,2.4,5.7,157.5,8.4,157.5,12.0,,,,
1961-06-05,,1012.8,0.5,0.5,0.3,21.0,23.8,17.6,88,67,2.2,5.5,135.0,6.9,135.0,0.7,,,,
1961-06-06,,1011.8,,,,22.0,27.1,17.4,77,47,3.0,6.0,112.5,8.0,67.5,10.7,,,,
1961-06-07,,1011.2,,,,22.3,30.0,15.6,82,44,2.5,5.3,90.0,6.9,135.0,7.6,,,,
1961-06-08,,1013.5,0.0,0.0,0.0,22.5,26.7,17.8,85,65,2.8,7.7,90.0,10.4,90.0,7.1,,,,
1961-06-09,,1007.6,41.6,15.0,4.9,20.6,22.9,17.8,94,72,2.2,5.3,202.5,7.9,202.5,,,,,
1961-06-10,,998.8,,,,22.3,28.3,19.0,85,41,2.9,7.7,315.0,12.3,315.0,8.2,,,,
1961-06-11,,999.1,,,,22.6,29.7,12.4,76,46,2.0,5.8,180.0,8.4,202.5,13.2,,,,
1961-06-12,,998.7,,,,22.4,27.8,16.3,74,41,2.5,5.2,135.0,7.7,180.0,11.0,,,,
1961-06-13,,999.4,6.0,2.6,1.9,16.6,20.9,17.2,84,44,3.7,7.8,67.5,10.5,67.5,0.4,,,,
1961-06-14,,1005.0,13.6,4.2,1.2,16.8,22.0,13.6,78,46,2.3,6.2,90.0,6.4,90.0,4.6,,,,
1961-06-15,,1006.9,,,,17.6,24.3,12.7,81,37,2.8,7.2,90.0,8.2,90.0,9.4,,,,
1961-06-16,,1013.7,14.2,7.7,2.3,20.2,24.7,14.1,76,46,3.4,8.2,202.5,12.1,202.5,5.1,,,,
1961-06-17,,1005.6,2.6,3.5,1.3,20.5,23.8,17.9,89,72,3.7,8.4,202.5,12.2,180.0,3.5,,,,
1961-06-18,,1006.9,1.0,0.9,0.4,20.7,25.7,17.2,87,55,2.0,5.3,90.0,7.1,90.0,6.1,,,,
1961-06-19,,1015.5,,,,21.3,28.5,12.2,77,42,1.5,2.8,180.0,4.8,180.0,13.0,,,,
1961-06-20,,1017.6,0.0,0.0,0.0,21.6,28.3,15.1,84,47,2.7,6.7,157.5,10.0,157.5,10.1,,,,
1961-06-21,,1016.9,,,,22.2,27.3,16.5,81,56,2.2,4.7,135.0,6.8,135.0,3.5,,,,
1961-06-22,,1017.7,,,,21.7,26.0,19.3,84,58,1.6,4.2,135.0,5.6,135.0,0.5,,,,
1961-06-23,,1016.5,16.4,5.9,1.6,22.5,27.5,17.8,88,63,2.5,6.0,112.5,8.0,90.0,4.1,,,,
1961-06-24,,1012.8,10.6,5.0,1.5,23.2,26.9,20.1,89,70,2.7,5.5,202.5,8.9,180.0,3.0,,,,
1961-06-25,,1011.8,17.0,3.8,1.6,22.1,23.0,21.0,95,92,1.6,4.0,180.0,6.2,180.0,,,,,
1961-06-26,,1012.2,5.1,1.3,0.5,22.8,25.0,21.4,93,83,1.4,2.5,180.0,3.2,225.0,,,,,
1961-06-27,,1008.8,129.6,20.3,10.0,23.8,25.9,21.7,97,82,3.8,8.7,180.0,14.5,180.0,,,,,
1961-06-28,,1007.6,81.0,22.0,7.9,23.4,24.5,22.3,97,95,3.8,9.8,202.5,13.6,202.5,,,,,
1961-06-29,,1008.5,12.5,3.6,1.2,24.2,24.9,22.1,96,93,3.8,7.2,202.5,12.9,202.5,,,,,
1961-06-30,,1010.0,9.4,9.3,-999.0,21.1,22.8,20.6,96,95,3.0,5.8,67.5,7.5,90.0,,,,,
