,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1967-10-01,,1006.2,5.6,2.9,0.7,19.8,24.2,15.1,91,70,2.5,5.0,90.0,6.7,90.0,1.0,,,,
1967-10-02,,1017.1,18.2,-999.0,0.7,12.7,14.2,11.4,91,81,3.1,4.2,45.0,6.5,45.0,,,,,
1967-10-03,,1018.9,16.0,2.3,0.6,12.5,13.5,11.2,95,93,2.9,5.0,337.5,6.6,0.0,,,,,
1967-10-04,,1018.5,0.0,0.0,0.0,16.4,21.3,12.4,83,63,3.1,6.0,67.5,8.4,67.5,2.9,,,,
1967-10-05,,1013.5,0.2,0.2,0.1,15.9,19.6,12.5,89,70,1.8,4.7,22.5,6.5,22.5,,,,,
1967-10-06,,1010.6,0.5,0.3,0.1,17.1,20.9,14.2,86,66,2.3,5.0,67.5,6.6,67.5,0.8,,,,
1967-10-07,,1008.8,21.7,5.6,1.5,16.7,20.0,14.6,88,74,3.2,6.2,0.0,10.6,22.5,0.2,,,,
1967-10-08,,1013.0,,,,16.8,23.9,11.4,76,39,2.6,7.7,292.5,11.5,292.5,10.1,,,,
1967-10-09,,1021.2,,,,12.9,21.1,5.3,75,49,2.2,4.7,90.0,7.0,90.0,10.3,,,,
1967-10-10,,1021.9,,,,14.6,21.5,5.8,84,62,2.8,5.0,67.5,7.5,45.0,6.9,,,,
1967-10-11,,1020.2,,,,17.0,22.3,12.5,82,59,2.8,6.5,67.5,9.4,67.5,6.1,,,,
1967-10-12,,1018.4,,,,16.1,23.9,10.5,84,53,2.1,4.7,90.0,6.9,112.5,9.8,,,,
1967-10-13,,1017.5,,,,17.0,24.4,11.4,88,50,1.6,5.0,202.5,8.3,180.0,5.2,,,,
1967-10-14,,1010.0,2.7,1.4,0.3,18.4,23.0,14.3,92,76,2.4,6.7,202.5,12.7,225.0,0.4,,,,
1967-10-15,,1012.3,,,,17.2,22.3,14.3,88,61,2.5,6.8,112.5,9.0,112.5,6.8,,,,
1967-10-16,,1016.4,,,,16.2,21.1,13.0,82,61,2.6,5.3,67.5,7.2,90.0,4.9,,,,
1967-10-17,,1020.3,12.6,3.4,0.7,14.0,15.9,12.0,86,70,3.2,5.7,45.0,8.1,45.0,,,,,
1967-10-18,,1017.9,16.8,2.9,0.5,11.5,13.3,8.4,94,81,2.1,4.3,0.0,6.1,22.5,,,,,
1967-10-19,,1022.0,,,,11.1,21.3,2.9,71,35,1.7,5.0,292.5,6.2,292.5,10.2,,,,
1967-10-20,,1023.6,,,,11.2,19.5,2.4,86,59,1.9,4.3,90.0,5.3,90.0,6.4,,,,
1967-10-21,,1011.3,,,,14.4,23.0,6.5,88,56,2.4,6.2,202.5,10.7,202.5,7.5,,,,
1967-10-22,,1006.7,,,,14.9,23.4,8.1,76,33,1.9,4.7,315.0,7.6,315.0,9.2,,,,
1967-10-23,,1014.7,,,,13.8,19.1,8.6,87,64,1.5,2.8,292.5,4.6,135.0,1.5,,,,
1967-10-24,,1022.7,,,,13.0,15.0,11.3,79,66,1.8,3.8,45.0,5.5,45.0,,,,,
1967-10-25,,1025.2,,,,12.0,17.7,8.6,79,51,2.2,5.3,67.5,7.1,67.5,3.6,,,,
1967-10-26,,1024.1,,,,12.2,15.4,7.3,84,70,1.9,3.7,67.5,5.7,45.0,,,,,
1967-10-27,,1020.6,27.8,5.0,1.0,12.0,13.1,10.5,83,67,3.6,8.3,67.5,13.9,45.0,,,,,
1967-10-28,,993.4,45.0,28.8,8.7,17.4,21.1,12.8,74,47,6.4,12.0,202.5,20.6,202.5,5.3,,,,
1967-10-29,,1010.7,,,,12.1,18.6,2.9,58,32,4.2,9.0,292.5,15.3,292.5,7.1,,,,
1967-10-30,,1019.3,,,,10.3,17.7,1.0,85,61,2.0,4.7,67.5,6.5,90.0,2.6,,,,
1967-10-31,,1018.5,,,,12.8,22.6,5.8,80,40,1.8,3.3,270.0,5.0,225.0,8.8,,,,
