,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2021-01-01,1010.0,1013.5,,,,0.5,9.9,-7.2,58,26,1.9,5.3,292.5,10.4,292.5,9.5,,,,
2021-01-02,1013.2,1016.6,,,,1.8,9.5,-5.4,64,33,1.9,4.8,45.0,10.1,45.0,9.4,,,,
2021-01-03,1019.1,1022.6,,,,0.6,8.3,-6.1,69,33,1.0,2.4,135.0,4.3,157.5,8.6,,,,
2021-01-04,1020.2,1023.6,,,,2.9,12.3,-3.2,62,27,1.7,3.4,247.5,6.0,247.5,7.9,,,,
2021-01-05,1015.6,1019.1,,,,3.2,9.3,-3.1,82,68,1.9,4.1,67.5,7.7,67.5,2.3,,,,
2021-01-06,1010.9,1014.3,0.0,0.0,0.0,3.9,5.8,0.6,76,58,2.5,5.3,45.0,10.9,45.0,1.1,,,,
2021-01-07,1000.4,1003.8,,,,5.2,12.5,0.0,53,24,3.1,8.2,292.5,16.8,292.5,7.7,,,,
2021-01-08,1004.4,1007.8,,,,0.3,6.3,-5.5,50,24,2.1,4.4,270.0,8.7,247.5,8.8,,,,
2021-01-09,1005.9,1009.4,,,,-1.0,7.4,-8.2,55,18,1.9,5.2,292.5,9.9,292.5,9.3,,,,
2021-01-10,1012.8,1016.3,,,,-1.1,7.6,-8.0,59,23,1.7,4.4,315.0,8.1,292.5,9.6,,,,
2021-01-11,1019.4,1022.9,,,,-1.3,4.9,-7.8,66,40,1.5,3.1,315.0,5.1,270.0,1.2,,,,
2021-01-12,1012.0,1015.5,0.5,0.5,0.5,2.4,5.7,-1.0,88,61,1.8,3.0,315.0,6.0,67.5,0.3,,,,
2021-01-13,1010.9,1014.3,,,,3.0,12.5,-3.1,75,27,1.8,3.3,270.0,6.5,270.0,8.9,,,,
2021-01-14,1014.2,1017.6,,,,4.9,15.5,-3.4,69,31,1.7,3.7,270.0,6.8,270.0,9.4,,,,
2021-01-15,1019.1,1022.5,0.0,0.0,0.0,4.8,6.9,-0.2,81,61,2.0,3.7,45.0,7.4,45.0,0.0,,,,
2021-01-16,1008.7,1012.0,,,,8.2,16.7,1.6,72,45,1.7,3.6,0.0,7.3,0.0,8.2,,,,
2021-01-17,1012.0,1015.4,,,,4.1,6.4,0.3,61,47,1.8,2.9,45.0,6.2,45.0,0.0,,,,
2021-01-18,1009.9,1013.3,,,,1.7,7.7,-4.0,79,49,1.5,2.7,180.0,6.1,22.5,4.5,,,,
2021-01-19,1013.9,1017.3,,,,2.9,7.6,-2.1,43,22,4.7,9.1,337.5,16.4,292.5,9.7,,,,
2021-01-20,1025.4,1028.9,,,,0.4,7.1,-6.2,53,29,1.7,5.2,337.5,9.7,315.0,9.7,,,,
2021-01-21,1021.9,1025.3,,,,2.1,11.2,-5.5,67,41,1.3,2.6,315.0,4.1,315.0,9.4,,,,
2021-01-22,1014.6,1018.0,,,,5.8,14.4,-3.4,63,30,1.6,3.5,292.5,5.9,292.5,8.1,,,,
2021-01-23,1018.0,1021.4,17.5,2.5,1.0,5.8,8.9,2.8,85,65,3.0,4.9,45.0,10.0,45.0,0.0,,,,
2021-01-24,1017.7,1021.1,8.0,2.0,0.5,4.3,6.9,2.4,93,85,2.6,4.0,0.0,9.3,0.0,0.0,,,,
2021-01-25,1022.3,1025.8,0.0,0.0,0.0,5.6,13.5,0.0,81,38,1.6,2.7,315.0,4.9,0.0,9.4,,,,
2021-01-26,1020.5,1023.9,0.0,0.0,0.0,5.8,12.1,-1.9,85,60,1.2,2.4,315.0,3.8,45.0,2.8,,,,
2021-01-27,1009.5,1012.8,0.5,0.5,0.5,8.8,15.6,1.7,81,42,1.5,3.6,292.5,7.0,67.5,1.5,,,,
2021-01-28,1009.3,1012.7,8.5,3.0,1.0,3.0,6.4,-0.1,81,54,2.5,5.0,45.0,11.5,45.0,1.1,,,,
2021-01-29,1000.5,1003.9,0.0,0.0,0.0,4.2,9.7,-0.4,58,21,3.4,7.2,315.0,16.0,292.5,9.6,,,,
2021-01-30,1014.2,1017.6,,,,1.9,8.0,-3.8,45,22,3.3,8.3,292.5,15.7,270.0,10.0,,,,
2021-01-31,1021.9,1025.3,,,,2.6,11.4,-4.9,53,23,2.5,6.6,292.5,12.8,315.0,10.1,,,,
