,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1973-02-01,1011.3,1014.7,,,,5.0,14.6,-3.8,59,23,3.3,8.2,315.0,17.6,292.5,8.5,,,,
1973-02-02,1018.3,1021.8,,,,1.8,6.4,-5.7,33,25,4.6,8.3,315.0,18.5,315.0,9.2,,,,
1973-02-03,1021.8,1025.3,,,,-0.2,6.2,-9.3,69,30,0.9,2.3,315.0,4.5,22.5,0.7,,,,
1973-02-04,1019.5,1022.9,,,,3.8,11.4,-1.0,65,28,1.7,4.7,90.0,7.0,90.0,8.3,,,,
1973-02-05,1017.5,1020.9,0.0,0.0,0.0,4.1,9.0,-4.5,83,61,1.0,2.3,337.5,3.9,337.5,2.6,,,,
1973-02-06,1002.9,1006.2,,,,6.7,11.7,0.4,87,55,1.3,4.3,292.5,6.9,292.5,0.5,,,,
1973-02-07,1005.7,1009.0,,,,3.1,7.6,-1.1,31,20,5.1,9.8,337.5,18.3,315.0,7.7,,,,
1973-02-08,1016.1,1019.6,,,,-0.5,6.0,-7.8,42,25,2.8,6.0,315.0,13.2,315.0,9.5,,,,
1973-02-09,1015.0,1018.4,,,,-0.7,7.8,-10.9,52,14,2.4,7.0,315.0,14.9,315.0,9.3,,,,
1973-02-10,1016.6,1020.0,,,,1.9,8.8,-5.7,39,17,2.9,6.7,270.0,14.5,270.0,9.3,,,,
1973-02-11,1012.2,1015.6,,,,-0.2,9.6,-6.2,68,33,1.3,3.3,315.0,5.8,315.0,4.2,,,,
1973-02-12,1013.2,1016.6,,,,2.6,10.0,-7.3,53,16,3.0,6.7,315.0,14.5,315.0,9.5,,,,
1973-02-13,1017.2,1020.6,,,,3.2,11.9,-6.9,54,27,1.5,3.5,315.0,5.2,112.5,9.0,,,,
1973-02-14,1009.4,1012.7,,,,4.2,15.0,-3.5,67,35,2.2,7.7,315.0,13.7,292.5,3.9,,,,
1973-02-15,1019.1,1022.5,,,,5.8,12.8,-5.3,65,39,2.6,6.0,90.0,9.0,90.0,4.9,,,,
1973-02-16,1021.5,1024.9,,,,6.9,15.2,0.2,66,34,2.2,5.5,45.0,8.0,45.0,7.3,,,,
1973-02-17,1023.9,1027.3,1.0,1.0,0.5,6.9,14.3,-3.0,81,42,2.2,5.3,90.0,7.6,112.5,7.1,,,,
1973-02-18,1011.4,1014.7,1.0,0.5,0.5,10.5,14.6,7.2,92,77,1.1,2.5,315.0,4.0,315.0,,,,,
1973-02-19,1011.8,1015.1,12.0,3.0,1.0,7.4,10.5,4.6,93,82,3.8,7.2,45.0,10.6,67.5,,,,,
1973-02-20,998.9,1002.3,0.0,0.5,0.0,5.9,10.1,2.2,92,63,1.8,5.7,315.0,8.8,315.0,0.3,,,,
1973-02-21,1014.4,1017.8,,,,6.2,10.0,2.9,42,20,4.7,12.3,315.0,17.7,315.0,6.2,,,,
1973-02-22,1010.0,1013.4,19.5,6.0,1.5,6.3,9.1,2.7,85,57,2.2,6.8,315.0,10.2,337.5,,,,,
1973-02-23,996.5,999.7,,,,9.1,17.8,0.8,75,43,1.9,5.8,22.5,9.2,22.5,5.8,,,,
1973-02-24,998.7,1002.1,0.0,0.0,0.0,4.0,10.2,-1.6,56,24,4.3,15.2,292.5,22.5,292.5,4.7,,,,
1973-02-25,1010.4,1013.9,,,,-0.3,6.8,-5.3,58,25,2.9,7.7,292.5,12.6,270.0,9.7,,,,
1973-02-26,1008.5,1011.9,,,,2.7,12.8,-7.1,62,27,2.6,5.7,270.0,9.7,270.0,9.3,,,,
1973-02-27,1007.5,1010.8,,,,4.2,12.6,-4.5,73,42,1.5,3.5,225.0,5.8,225.0,5.2,,,,
1973-02-28,999.3,1002.6,,,,7.4,14.9,-1.2,74,32,1.9,3.8,202.5,6.2,225.0,6.9,,,,
