,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1974-01-01,1008.8,1012.2,,,,0.7,12.1,-8.3,71,30,1.8,4.2,292.5,6.2,292.5,7.7,,,,
1974-01-02,1011.4,1014.8,,,,1.6,12.4,-4.8,68,22,1.9,4.8,315.0,6.9,315.0,7.4,,,,
1974-01-03,1013.3,1016.7,,,,2.9,13.2,-6.0,60,22,1.9,4.0,67.5,6.3,67.5,7.1,,,,
1974-01-04,1015.1,1018.5,0.0,0.0,0.0,2.6,7.0,-3.8,56,40,1.9,3.8,22.5,6.3,22.5,,,,,
1974-01-05,1008.5,1011.9,0.0,0.0,0.0,4.4,11.2,-2.0,64,36,1.9,5.8,315.0,9.2,315.0,4.1,,,,
1974-01-06,1012.6,1016.0,,,,0.9,8.4,-5.8,48,25,2.9,6.2,315.0,10.2,292.5,7.4,,,,
1974-01-07,1014.9,1018.4,,,,0.3,8.1,-6.0,58,26,2.1,5.0,315.0,7.8,315.0,8.6,,,,
1974-01-08,1013.2,1016.7,,,,-1.0,7.4,-9.0,83,41,1.6,3.3,112.5,6.0,112.5,3.1,,,,
1974-01-09,1008.5,1011.9,,,,1.2,8.0,-5.1,55,24,2.8,6.5,315.0,9.0,292.5,7.5,,,,
1974-01-10,1005.6,1009.0,,,,2.1,8.2,-5.6,46,21,4.3,9.0,292.5,14.4,292.5,8.6,,,,
1974-01-11,1005.1,1008.5,,,,-0.3,8.5,-6.2,54,25,2.4,5.7,315.0,8.9,315.0,8.5,,,,
1974-01-12,1008.1,1011.5,,,,-1.2,9.6,-9.5,65,27,2.2,4.5,315.0,7.0,315.0,8.3,,,,
1974-01-13,1008.1,1011.5,,,,-0.3,8.4,-9.6,67,26,1.8,6.2,315.0,9.5,315.0,6.9,,,,
1974-01-14,1007.5,1010.9,,,,-0.2,8.5,-9.3,54,35,2.0,5.3,315.0,8.4,315.0,7.9,,,,
1974-01-15,1008.6,1012.1,,,,0.1,11.0,-8.5,-999,-999,2.2,5.5,315.0,10.1,270.0,8.4,,,,
1974-01-16,1006.9,1010.3,,,,1.4,10.5,-6.8,47,25,2.5,8.7,315.0,11.4,315.0,7.1,,,,
1974-01-17,1009.4,1012.9,,,,0.7,7.6,-6.2,50,27,3.3,9.5,315.0,15.9,315.0,7.8,,,,
1974-01-18,1008.2,1011.6,,,,0.2,7.9,-10.3,57,26,3.9,9.8,315.0,14.5,315.0,8.5,,,,
1974-01-19,1010.9,1014.4,,,,1.1,6.0,-3.4,41,19,4.3,8.5,292.5,15.9,292.5,8.8,,,,
1974-01-20,1018.4,1021.8,,,,-0.7,7.2,-9.1,39,16,3.0,6.5,292.5,11.4,292.5,8.8,,,,
1974-01-21,1014.5,1017.9,23.5,7.5,1.5,-2.6,1.8,-11.5,88,66,2.1,6.0,22.5,10.0,45.0,,1.0,,,
1974-01-22,999.5,1002.9,5.5,5.5,1.5,2.2,10.0,-3.2,75,31,3.5,7.2,315.0,12.8,315.0,8.1,,,,
1974-01-23,1003.3,1006.7,,,,1.9,11.2,-3.7,73,39,1.6,2.8,225.0,5.6,247.5,7.8,,,,
1974-01-24,1004.4,1007.8,,,,2.0,5.6,-4.0,40,17,6.0,13.8,315.0,21.4,315.0,8.4,,,,
1974-01-25,1009.1,1012.5,,,,0.1,4.2,-4.6,34,19,5.3,10.0,292.5,18.2,292.5,8.8,,,,
1974-01-26,1010.9,1014.3,,,,1.1,5.9,-5.9,30,15,4.6,10.0,292.5,15.8,292.5,8.7,,,,
1974-01-27,1012.4,1015.8,,,,-0.6,7.8,-8.5,53,22,2.4,6.8,315.0,9.8,315.0,7.8,,,,
1974-01-28,1010.0,1013.5,,,,-0.5,6.3,-8.3,48,14,4.7,12.0,315.0,17.0,315.0,8.5,,,,
1974-01-29,1015.0,1018.5,,,,-0.6,6.9,-6.8,43,19,3.7,6.7,292.5,14.0,292.5,8.5,,,,
1974-01-30,1017.5,1021.0,,,,-2.0,7.2,-9.7,65,24,1.6,3.0,112.5,5.4,90.0,6.4,0.0,,,
1974-01-31,1019.8,1023.3,0.0,0.0,0.0,0.9,4.8,-2.7,62,34,1.5,4.7,315.0,6.3,315.0,,0.0,0.0,,
