,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1966-02-01,,1012.3,,,,2.5,13.1,-5.3,78,36,1.8,3.5,45.0,5.8,225.0,8.8,,,,
1966-02-02,,1012.8,,,,4.4,12.7,-4.5,85,62,3.4,6.8,90.0,10.3,67.5,4.3,,,,
1966-02-03,,1005.7,,,,8.5,16.5,2.2,84,61,2.0,4.3,202.5,7.6,202.5,6.5,,,,
1966-02-04,,1004.6,0.7,0.7,0.4,6.0,13.2,-2.4,70,32,2.0,5.0,112.5,7.1,112.5,9.2,,,,
1966-02-05,,1006.0,,,,2.7,8.0,-0.8,50,24,4.1,9.8,315.0,16.6,292.5,8.7,,,,
1966-02-06,,1010.2,,,,-0.2,6.6,-7.2,48,26,3.1,6.5,292.5,11.9,292.5,8.4,,,,
1966-02-07,,1019.6,,,,-1.1,5.2,-8.2,52,29,3.7,6.5,292.5,11.9,292.5,9.8,,,,
1966-02-08,,1019.5,,,,-0.5,9.2,-9.9,64,35,1.8,3.8,315.0,6.8,292.5,9.4,,,,
1966-02-09,,1016.9,,,,2.6,14.4,-6.8,66,34,2.2,5.8,337.5,8.2,315.0,9.6,,,,
1966-02-10,,1012.7,,,,7.4,15.9,-5.5,73,46,4.1,9.7,225.0,17.2,202.5,6.2,,,,
1966-02-11,,1004.5,0.3,0.3,0.1,9.9,16.9,1.1,63,33,2.9,6.7,112.5,9.4,292.5,4.2,0.0,,,
1966-02-12,,1016.1,1.3,0.5,0.1,0.9,6.7,-3.4,65,23,3.5,10.3,315.0,15.8,315.0,8.9,,,,
1966-02-13,,1013.9,,,,2.1,9.6,-2.0,69,45,1.8,3.5,292.5,4.7,292.5,5.3,,,,
1966-02-14,,1013.6,,,,2.0,9.2,-6.3,56,21,4.0,11.3,315.0,18.5,315.0,10.0,,,,
1966-02-15,,1019.7,,,,2.2,10.1,-6.3,73,44,1.7,4.5,112.5,6.3,180.0,3.7,,,,
1966-02-16,,1017.5,,,,5.6,13.3,-2.9,72,39,2.3,4.3,45.0,6.0,45.0,4.0,,,,
1966-02-17,,1012.3,9.3,4.2,1.0,6.6,8.1,4.2,88,61,3.6,7.8,45.0,11.2,45.0,,,,,
1966-02-18,,1009.2,1.5,1.5,1.1,5.9,14.0,-0.3,77,43,2.2,8.3,225.0,16.5,315.0,7.0,,,,
1966-02-19,,1022.6,,,,2.9,9.8,-5.1,62,35,2.0,6.7,337.5,8.0,292.5,9.9,,,,
1966-02-20,,1025.0,9.4,2.4,0.9,7.3,11.7,2.5,80,64,1.6,3.2,45.0,4.5,180.0,2.6,,,,
1966-02-21,,1016.2,11.2,5.0,2.4,9.7,14.4,6.2,90,74,2.9,6.5,67.5,10.2,67.5,0.9,,,,
1966-02-22,,1012.6,3.5,3.2,1.7,10.0,12.0,7.0,90,78,2.0,4.7,67.5,7.6,67.5,,,,,
1966-02-23,,1008.9,4.9,1.3,0.6,2.7,9.4,-6.6,77,26,-999.0,11.5,315.0,20.3,315.0,,,,,
1966-02-24,,1027.5,,,,-0.6,7.2,-9.8,67,41,1.9,3.8,157.5,6.5,202.5,9.8,,,,
1966-02-25,,1027.3,4.7,1.7,0.6,3.6,6.2,-0.1,93,78,2.0,3.5,315.0,6.0,315.0,,,,,
1966-02-26,,1022.7,,,,7.4,14.0,0.4,84,47,2.2,6.5,45.0,9.3,45.0,4.0,,,,
1966-02-27,,1019.0,50.2,-999.0,-999.0,9.3,11.2,8.2,79,71,4.8,13.3,0.0,16.4,22.5,,,,,
1966-02-28,,1007.4,7.2,3.4,1.0,10.8,18.5,2.8,74,38,4.9,14.3,292.5,18.6,337.5,9.1,,,,
