,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1976-07-01,1012.8,1016.4,,,,15.3,19.7,11.1,72,54,3.3,5.5,67.5,9.4,45.0,4.5,,,,
1976-07-02,1011.1,1014.7,,,,15.4,20.7,10.1,76,56,2.6,5.1,112.5,8.2,112.5,11.9,,,,
1976-07-03,1007.9,1011.6,8.0,3.0,0.5,14.5,17.6,11.2,85,64,3.6,6.1,22.5,10.5,22.5,3.0,,,,
1976-07-04,1007.1,1010.7,,,,16.0,19.8,13.1,78,62,2.5,4.3,67.5,7.1,67.5,,,,,
1976-07-05,1009.5,1013.1,0.0,0.0,0.0,18.0,20.7,13.9,86,73,1.5,3.3,112.5,4.6,90.0,,,,,
1976-07-06,1005.3,1008.9,0.0,0.0,0.0,19.8,23.4,17.4,86,72,1.1,3.4,90.0,4.7,90.0,,,,,
1976-07-07,1001.6,1005.1,1.5,1.0,0.5,20.5,24.6,16.5,88,65,1.0,3.0,90.0,4.5,292.5,1.8,,,,
1976-07-08,1004.1,1007.6,,,,22.6,29.5,15.6,76,41,1.7,4.4,112.5,6.9,112.5,10.9,,,,
1976-07-09,1007.6,1011.2,,,,22.2,29.3,16.0,81,50,2.1,4.9,157.5,7.5,157.5,6.7,,,,
1976-07-10,1006.3,1009.8,8.5,5.5,1.5,23.1,27.0,18.7,87,64,2.3,4.8,157.5,7.7,157.5,3.2,,,,
1976-07-11,1005.8,1009.3,49.5,15.0,5.0,23.5,25.0,22.4,94,88,3.1,7.9,180.0,15.6,180.0,,,,,
1976-07-12,1008.2,1011.7,16.0,6.5,2.0,24.2,25.8,23.3,92,81,4.2,6.8,202.5,12.8,180.0,,,,,
1976-07-13,1007.9,1011.4,2.0,1.0,0.5,24.2,28.7,19.5,88,73,3.8,5.6,180.0,9.5,180.0,,,,,
1976-07-14,1004.4,1007.9,0.0,0.0,0.0,21.8,29.4,18.9,87,67,3.4,5.7,180.0,10.0,202.5,0.6,,,,
1976-07-15,1004.8,1008.3,0.5,0.5,0.5,23.2,26.7,20.0,83,64,2.6,3.9,112.5,5.6,45.0,1.4,,,,
1976-07-16,1007.1,1010.7,1.0,0.5,0.5,21.1,23.0,19.7,86,79,2.3,3.8,45.0,6.3,45.0,,,,,
1976-07-17,1005.7,1009.3,4.0,2.0,1.0,22.5,29.7,19.7,87,70,1.7,5.0,67.5,8.6,67.5,0.8,,,,
1976-07-18,1007.3,1010.9,25.5,22.5,10.5,19.5,22.2,17.8,91,86,3.1,5.3,90.0,9.7,90.0,,,,,
1976-07-19,1009.2,1012.8,28.0,6.5,2.5,18.2,19.5,16.6,94,85,2.6,5.9,45.0,10.4,45.0,,,,,
1976-07-20,1014.1,1017.7,0.0,0.0,0.0,18.9,21.8,16.3,82,70,2.4,4.2,45.0,6.9,45.0,0.7,,,,
1976-07-21,1013.4,1016.9,0.0,0.0,0.0,22.7,28.1,18.5,84,64,1.7,4.5,202.5,7.5,202.5,3.9,,,,
1976-07-22,1012.7,1016.2,,,,24.6,29.7,19.3,81,57,2.2,5.6,202.5,8.9,202.5,8.1,,,,
1976-07-23,1012.4,1015.9,,,,24.4,30.6,19.5,82,54,2.0,4.8,135.0,7.2,135.0,7.6,,,,
1976-07-24,1011.3,1014.8,,,,25.1,30.5,18.3,84,63,1.9,5.1,180.0,8.2,157.5,6.8,,,,
1976-07-25,1010.6,1014.1,,,,26.6,31.7,22.6,77,51,2.8,6.4,202.5,10.3,202.5,12.1,,,,
1976-07-26,1011.4,1014.9,,,,26.2,32.1,21.9,78,50,2.2,4.1,180.0,7.3,180.0,8.8,,,,
1976-07-27,1011.8,1015.3,,,,25.3,30.6,21.5,81,61,2.0,5.2,157.5,8.3,180.0,9.2,,,,
1976-07-28,1008.9,1012.4,,,,25.5,31.0,19.5,76,54,1.7,3.4,180.0,6.2,180.0,10.8,,,,
1976-07-29,1006.6,1010.1,0.0,0.0,0.0,25.7,31.5,20.5,82,56,1.4,3.5,90.0,5.6,202.5,5.0,,,,
1976-07-30,1009.2,1012.7,,,,25.9,31.2,21.7,79,56,2.5,5.6,202.5,9.7,202.5,8.7,,,,
1976-07-31,1010.8,1014.3,,,,25.7,31.7,21.1,79,52,2.4,5.7,225.0,9.5,180.0,9.0,,,,
