,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1968-02-01,,1002.8,,,,-2.4,5.1,-10.0,69,28,2.1,5.3,270.0,8.7,270.0,6.4,,0.0,,
1968-02-02,,1007.7,,,,-2.2,7.2,-12.0,56,18,2.1,5.0,270.0,8.2,270.0,8.6,,,,
1968-02-03,,1011.9,,,,-0.4,8.3,-10.0,56,19,2.9,9.0,292.5,11.9,292.5,9.2,,,,
1968-02-04,,1011.7,,,,1.9,8.2,-3.3,41,15,5.0,9.5,292.5,16.8,292.5,9.2,,,,
1968-02-05,,1015.8,,,,0.6,9.4,-4.8,58,22,2.0,6.3,315.0,9.3,315.0,8.7,,,,
1968-02-06,,1014.6,,,,0.1,8.1,-6.3,70,23,1.6,3.0,292.5,3.8,180.0,1.5,,,,
1968-02-07,,1010.8,,,,0.7,9.6,-6.5,56,10,2.8,7.8,315.0,12.0,315.0,8.8,,,,
1968-02-08,,1013.1,,,,0.2,9.1,-10.3,62,-999,2.0,4.7,45.0,7.4,45.0,8.0,12.0,,,
1968-02-09,,1013.0,4.5,2.0,-999.0,1.1,6.0,-1.3,68,32,2.8,7.7,292.5,10.6,292.5,4.8,0.0,12.0,,
1968-02-10,,1018.2,,,,0.7,6.1,-4.3,52,25,2.7,5.2,315.0,8.2,315.0,4.4,,,,
1968-02-11,,1012.8,,,,-0.4,7.6,-7.1,60,34,2.4,6.5,22.5,9.0,22.5,6.5,,,,
1968-02-12,,1021.5,,,,-1.3,6.6,-8.8,56,17,2.5,7.7,0.0,10.4,337.5,8.7,,,,
1968-02-13,,1025.5,,,,-1.3,8.6,-11.4,63,19,2.0,3.2,337.5,4.2,315.0,9.0,,,,
1968-02-14,,1021.8,,,,2.3,10.8,-5.1,64,20,2.7,5.7,67.5,7.9,67.5,6.5,0.0,,,
1968-02-15,,1016.3,6.5,1.0,-999.0,-0.2,1.9,-1.6,88,64,3.8,8.3,45.0,14.6,45.0,,7.0,0.0,,
1968-02-16,,1008.1,1.0,0.5,0.5,-0.3,4.8,-6.3,80,57,5.3,11.0,0.0,17.8,337.5,6.0,,7.0,,
1968-02-17,,1019.6,,,,-1.9,5.7,-10.5,66,29,2.2,6.7,0.0,9.7,0.0,9.7,,1.0,,
1968-02-18,,1022.2,,,,0.4,7.8,-9.9,59,30,1.7,3.5,247.5,4.0,202.5,8.6,,,,
1968-02-19,,1016.8,19.0,4.5,1.0,1.3,4.2,-4.1,90,77,1.8,6.3,315.0,8.9,315.0,,,,,
1968-02-20,,1011.1,,,,3.3,9.9,-1.1,78,30,2.3,4.8,315.0,7.9,270.0,4.7,,,,
1968-02-21,,1013.8,,,,1.0,6.4,-3.3,33,15,3.3,7.7,315.0,10.2,270.0,9.2,,,,
1968-02-22,,1013.7,,,,-0.2,8.0,-11.0,50,14,2.9,6.3,292.5,10.1,292.5,8.9,,,,
1968-02-23,,1018.1,,,,-0.6,5.4,-7.8,47,31,4.3,11.7,292.5,17.0,292.5,9.8,,,,
1968-02-24,,1013.6,,,,-1.8,4.9,-9.6,60,22,2.2,5.0,0.0,7.2,0.0,4.4,,,,
1968-02-25,,1014.1,,,,0.9,6.8,-5.3,49,32,4.7,10.7,315.0,16.5,315.0,9.8,,,,
1968-02-26,,1019.6,,,,2.3,10.8,-6.7,59,24,2.8,6.2,315.0,10.6,270.0,9.9,,,,
1968-02-27,,1024.5,,,,4.1,13.0,-1.9,61,23,2.3,4.0,315.0,5.8,315.0,9.1,,,,
1968-02-28,,1028.5,,,,4.6,14.5,-6.3,71,32,3.1,8.0,67.5,10.0,67.5,8.7,,,,
1968-02-29,,1024.6,,,,9.6,15.4,4.0,77,55,2.8,7.7,202.5,12.5,202.5,3.1,,,,
