,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1964-06-01,,1013.5,,,,18.5,26.2,11.6,81,50,2.0,4.7,202.5,5.5,202.5,11.1,,,,
1964-06-02,,1012.2,,,,20.0,26.6,13.7,79,42,3.2,6.3,225.0,9.2,225.0,6.4,,,,
1964-06-03,,1003.3,28.4,12.0,3.5,19.4,21.2,17.2,89,69,4.8,9.3,157.5,11.5,157.5,,,,,
1964-06-04,,997.1,0.0,0.0,0.0,22.2,26.5,18.5,74,50,4.7,9.0,202.5,14.7,202.5,7.9,,,,
1964-06-05,,1008.4,,,,19.5,24.3,16.8,78,52,2.4,4.7,112.5,3.3,112.5,1.6,,,,
1964-06-06,,1010.2,19.5,6.5,1.7,16.0,17.7,12.4,100,97,1.5,3.3,45.0,1.1,67.5,,,,,
1964-06-07,,1011.8,,,,19.2,27.4,10.1,83,40,2.2,4.8,225.0,4.6,202.5,11.8,,,,
1964-06-08,,1011.1,,,,20.9,26.5,14.1,82,37,2.0,5.3,90.0,4.2,112.5,7.3,,,,
1964-06-09,,1005.8,0.0,0.0,0.0,18.0,20.3,15.6,84,63,1.7,4.7,315.0,5.6,292.5,,,,,
1964-06-10,,1005.9,,,,19.0,24.3,13.4,66,39,1.9,4.8,270.0,5.1,270.0,6.6,,,,
1964-06-11,,1009.4,,,,17.8,24.9,10.6,73,37,2.0,4.8,45.0,4.0,135.0,8.4,,,,
1964-06-12,,1010.0,,,,17.7,21.7,14.1,78,59,4.4,6.2,135.0,6.5,112.5,11.0,,,,
1964-06-13,,1012.6,,,,16.3,18.0,15.1,84,74,3.4,5.0,67.5,4.2,67.5,,,,,
1964-06-14,,1010.0,2.9,1.0,0.3,16.6,19.9,14.8,89,61,2.8,5.0,90.0,5.2,112.5,,,,,
1964-06-15,,1005.8,0.9,0.2,0.0,19.3,23.9,15.2,84,63,1.5,2.8,225.0,0.5,67.5,1.8,,,,
1964-06-16,,1006.9,1.9,1.7,0.9,20.9,26.4,17.6,81,51,2.6,5.7,90.0,5.4,67.5,7.2,,,,
1964-06-17,,1009.7,,,,20.5,24.9,16.8,86,62,2.3,5.5,112.5,4.0,112.5,5.1,,,,
1964-06-18,,1007.7,,,,20.8,25.5,17.7,85,64,4.1,8.3,90.0,9.3,90.0,8.3,,,,
1964-06-19,,1010.2,,,,21.1,27.9,13.1,83,51,2.1,4.7,67.5,4.5,67.5,10.3,,,,
1964-06-20,,1002.9,23.4,7.6,2.4,20.2,21.9,18.2,94,84,2.1,4.3,90.0,5.5,135.0,,,,,
1964-06-21,,1001.7,,,,22.1,26.8,18.8,89,64,1.3,2.8,225.0,0.5,225.0,0.5,,,,
1964-06-22,,1007.2,,,,20.9,26.3,14.7,87,59,1.4,3.7,247.5,1.7,247.5,3.1,,,,
1964-06-23,,1012.8,,,,21.7,26.8,16.4,86,63,2.2,4.7,67.5,3.2,67.5,10.2,,,,
1964-06-24,,1013.2,,,,21.6,25.7,18.0,86,64,1.5,2.8,225.0,0.6,225.0,2.0,,,,
1964-06-25,,1008.2,3.6,1.3,0.3,21.3,25.1,17.7,94,77,1.9,4.2,225.0,5.0,225.0,,,,,
1964-06-26,,1002.7,,,,23.7,29.1,19.7,86,62,1.6,4.2,135.0,2.4,135.0,4.8,,,,
1964-06-27,,1000.5,34.5,25.1,5.5,21.4,24.3,17.7,93,76,2.8,6.0,202.5,8.2,202.5,0.8,,,,
1964-06-28,,1000.7,7.7,6.6,5.1,23.9,30.1,19.2,84,55,2.0,4.8,67.5,3.0,67.5,9.8,,,,
1964-06-29,,1012.3,,,,19.4,21.5,18.3,80,69,3.1,5.8,67.5,5.4,67.5,0.3,,,,
1964-06-30,,1014.9,,,,19.9,23.9,17.6,85,68,2.4,4.7,112.5,3.2,90.0,2.0,,,,
