,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1979-04-01,1014.7,1018.4,,,,9.5,14.9,2.5,42,26,2.6,5.8,292.5,8.0,292.5,9.4,,,,
1979-04-02,1010.2,1013.9,13.5,2.5,1.0,7.5,9.4,5.8,84,57,2.9,4.6,22.5,6.5,22.5,,,,,
1979-04-03,1002.6,1006.2,1.0,0.5,0.5,11.2,17.4,7.1,83,53,2.1,4.4,22.5,6.8,22.5,0.9,,,,
1979-04-04,1015.2,1019.0,0.0,0.0,0.0,9.4,13.5,6.4,53,28,1.5,4.9,90.0,7.5,90.0,2.0,,,,
1979-04-05,1025.3,1029.1,,,,7.4,10.4,4.6,54,48,3.7,5.8,22.5,8.7,22.5,0.2,,,,
1979-04-06,1023.0,1026.7,0.0,0.0,0.0,10.7,16.3,6.0,67,44,2.2,4.8,90.0,6.3,90.0,5.2,,,,
1979-04-07,1023.0,1026.7,,,,13.5,19.2,6.9,69,43,2.2,4.8,157.5,7.0,157.5,5.0,,,,
1979-04-08,1009.6,1013.2,14.5,7.0,1.5,15.7,18.9,11.2,75,52,4.6,9.2,135.0,15.8,157.5,2.3,,,,
1979-04-09,997.7,1001.3,,,,18.2,25.0,12.1,49,24,3.6,6.7,180.0,10.8,315.0,10.6,,,,
1979-04-10,1011.0,1014.6,,,,14.2,20.7,9.7,32,14,4.2,8.7,292.5,13.6,292.5,8.9,,,,
1979-04-11,1009.2,1012.8,,,,14.2,21.1,7.4,63,36,3.3,7.8,180.0,11.9,180.0,11.5,,,,
1979-04-12,1011.4,1015.1,,,,11.2,18.9,4.4,40,16,4.2,13.7,292.5,21.5,315.0,6.5,,,,
1979-04-13,1018.2,1022.0,,,,8.4,13.9,-1.5,49,30,2.6,5.9,90.0,8.3,90.0,10.6,,,,
1979-04-14,1011.4,1015.1,2.0,1.5,0.5,13.5,21.2,8.0,75,52,3.1,7.2,45.0,11.5,45.0,6.1,,,,
1979-04-15,1014.1,1017.8,0.0,0.0,0.0,12.0,15.2,9.9,58,37,3.3,5.6,45.0,9.7,45.0,2.7,,,,
1979-04-16,1004.8,1008.5,0.0,0.0,0.0,12.2,16.7,8.6,72,49,1.7,3.8,45.0,5.4,67.5,1.4,,,,
1979-04-17,1002.9,1006.6,,,,10.0,15.9,5.7,45,16,8.8,16.9,292.5,24.9,292.5,11.9,,,,
1979-04-18,1016.4,1020.2,,,,9.1,16.0,1.2,43,15,2.9,6.6,135.0,11.3,270.0,11.6,,,,
1979-04-19,1017.0,1020.8,0.5,0.5,0.5,9.0,12.7,3.6,78,63,1.3,3.7,292.5,4.3,247.5,,,,,
1979-04-20,1007.9,1011.6,9.0,1.5,0.5,9.8,11.5,8.3,92,83,1.4,3.6,22.5,5.3,45.0,,,,,
1979-04-21,1007.0,1010.7,4.0,3.5,1.5,9.5,17.9,2.9,76,34,1.8,6.1,67.5,9.3,67.5,6.0,,,,
1979-04-22,1018.6,1022.4,,,,9.8,17.6,0.5,55,19,1.9,5.1,157.5,8.5,202.5,11.1,,,,
1979-04-23,1018.3,1022.0,,,,14.2,20.3,4.6,65,42,3.2,8.5,180.0,14.0,180.0,8.3,,,,
1979-04-24,1008.9,1012.5,,,,19.0,23.4,14.2,57,41,5.2,10.4,202.5,18.2,202.5,6.9,,,,
1979-04-25,1006.5,1010.1,,,,18.3,24.2,14.9,67,46,3.4,7.3,90.0,9.5,90.0,5.8,,,,
1979-04-26,1009.1,1012.8,6.5,3.0,0.5,13.4,16.0,10.9,75,55,3.8,5.8,45.0,9.7,22.5,,,,,
1979-04-27,1000.0,1003.7,20.0,5.0,1.5,10.6,14.1,7.4,80,60,3.9,7.1,315.0,12.3,22.5,1.3,,,,
1979-04-28,1015.2,1018.9,,,,10.5,14.3,5.4,67,54,3.1,5.7,90.0,7.3,90.0,3.1,,,,
1979-04-29,1014.4,1018.0,7.0,3.0,1.0,13.4,18.2,9.5,85,59,1.7,4.5,180.0,6.5,157.5,2.2,,,,
1979-04-30,1002.6,1006.2,0.0,0.0,0.0,14.2,22.2,7.6,76,59,3.5,9.5,180.0,16.1,180.0,2.1,,,,
