,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1970-11-01,,1023.1,0.0,0.0,0.0,8.8,16.0,0.7,86,42,1.6,3.3,112.5,4.5,135.0,1.9,,,,
1970-11-02,,1022.0,0.5,0.5,0.5,11.7,16.7,7.5,79,60,2.8,6.2,67.5,8.6,67.5,0.9,,,,
1970-11-03,,1020.6,,,,10.6,18.0,3.5,80,47,2.3,4.8,112.5,6.3,112.5,7.6,,,,
1970-11-04,,1015.6,,,,12.0,19.7,2.5,78,46,1.9,3.7,180.0,5.9,180.0,5.0,,,,
1970-11-05,,1011.3,,,,12.0,19.4,4.7,87,52,1.7,3.2,45.0,4.4,45.0,-999.0,,,,
1970-11-06,,1007.0,0.5,0.5,0.5,13.2,20.0,8.3,71,41,2.1,5.7,67.5,8.2,67.5,5.5,,,,
1970-11-07,,1011.4,0.0,0.0,0.0,9.7,17.8,1.1,78,42,2.2,5.0,292.5,8.7,292.5,7.0,,,,
1970-11-08,,1022.0,,,,8.5,17.6,-1.1,74,39,1.6,3.3,270.0,4.5,202.5,8.8,,,,
1970-11-09,,1023.0,,,,9.4,19.8,2.1,77,33,1.8,2.8,292.5,4.1,292.5,8.3,,,,
1970-11-10,,1014.7,,,,12.9,20.3,2.7,79,48,3.5,7.2,202.5,13.1,202.5,4.4,,,,
1970-11-11,,1005.5,,,,11.4,17.5,5.2,52,22,5.1,9.8,315.0,15.6,315.0,8.2,,,,
1970-11-12,,1020.3,,,,8.1,17.6,-0.6,54,26,2.6,6.3,292.5,10.9,292.5,8.1,,,,
1970-11-13,,1020.9,,,,8.8,18.0,2.6,83,51,1.5,2.7,292.5,4.0,270.0,2.9,,,,
1970-11-14,,1012.0,0.0,0.0,0.0,12.4,23.4,1.7,81,50,2.5,8.0,202.5,14.0,202.5,5.0,,,,
1970-11-15,,1011.5,8.0,1.5,-999.0,4.7,11.8,-0.1,95,71,3.6,6.5,45.0,10.0,45.0,,0.0,,,
1970-11-16,,1021.7,,,,2.4,11.7,-4.0,77,37,1.5,3.8,315.0,6.4,315.0,9.0,,,,
1970-11-17,,1029.4,0.0,0.0,0.0,5.3,10.7,-2.2,85,70,1.7,2.8,315.0,4.4,67.5,0.3,,,,
1970-11-18,,1027.2,0.0,0.0,0.0,10.7,14.9,6.9,86,73,1.7,3.7,315.0,4.9,315.0,,,,,
1970-11-19,,1021.2,27.5,5.5,1.0,12.5,13.9,11.0,97,95,3.6,7.8,45.0,13.0,45.0,,,,,
1970-11-20,,1004.9,105.5,20.5,8.0,15.5,17.0,13.8,88,-999,5.9,11.7,337.5,16.8,337.5,,,,,
1970-11-21,,1011.0,,,,15.4,21.2,9.0,-999,30,5.5,10.0,0.0,15.5,0.0,8.8,,,,
1970-11-22,,1013.3,,,,10.4,18.4,2.8,82,45,2.0,3.8,67.5,5.2,67.5,7.8,,,,
1970-11-23,,1014.9,0.0,0.0,0.0,6.9,11.6,-1.1,69,50,3.1,7.3,45.0,11.1,45.0,3.2,,,,
1970-11-24,,1022.0,,,,2.7,12.5,-4.8,77,35,1.4,4.2,337.5,6.6,337.5,8.5,,,,
1970-11-25,,1028.7,,,,5.0,12.4,-4.7,74,39,1.9,4.5,90.0,6.6,90.0,7.6,,,,
1970-11-26,,1021.0,7.0,2.5,0.5,7.5,8.8,6.3,88,70,1.4,3.0,315.0,4.9,337.5,,,,,
1970-11-27,,1011.4,1.0,0.5,0.5,8.7,11.2,5.8,98,97,1.3,3.3,315.0,4.5,315.0,,,,,
1970-11-28,,1014.4,,,,8.7,15.9,3.3,85,41,1.3,3.5,180.0,5.6,180.0,4.7,,,,
1970-11-29,,1008.8,,,,7.5,15.1,1.5,72,29,1.9,6.5,315.0,11.8,315.0,5.2,,,,
1970-11-30,,1010.2,,,,1.9,7.1,-3.3,50,28,3.8,8.8,292.5,14.4,315.0,8.4,,,,
