,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1968-09-01,,1009.7,15.0,6.0,2.0,21.7,26.5,19.4,89,70,1.3,2.8,180.0,4.8,180.0,1.8,,,,
1968-09-02,,1014.2,,,,22.1,27.4,18.3,83,63,1.5,4.2,112.5,5.7,90.0,6.0,,,,
1968-09-03,,1017.7,0.0,0.0,0.0,20.4,25.2,16.9,82,59,2.9,6.3,90.0,9.8,67.5,3.7,,,,
1968-09-04,,1019.4,,,,20.1,23.8,16.9,82,64,4.1,6.8,67.5,10.4,67.5,1.6,,,,
1968-09-05,,1019.0,1.5,0.5,0.5,20.3,25.8,14.6,81,60,4.1,8.3,67.5,10.9,67.5,8.4,,,,
1968-09-06,,1014.7,0.0,0.0,0.0,21.7,27.4,18.0,84,59,2.1,5.0,90.0,7.3,90.0,5.0,,,,
1968-09-07,,1011.2,,,,21.7,26.2,17.8,87,65,1.3,4.3,135.0,5.5,112.5,1.3,,,,
1968-09-08,,1009.8,3.0,2.0,0.5,18.9,22.6,15.2,88,69,3.0,5.7,67.5,8.6,67.5,,,,,
1968-09-09,,1005.9,,,,18.5,23.5,13.9,76,59,4.2,7.0,67.5,10.2,67.5,10.4,,,,
1968-09-10,,1005.6,,,,19.0,27.5,10.8,76,39,2.2,5.5,292.5,8.2,292.5,10.5,,,,
1968-09-11,,1013.7,,,,18.2,26.7,10.2,72,35,1.4,3.5,247.5,6.5,270.0,10.2,,,,
1968-09-12,,1018.2,,,,18.6,26.6,8.9,76,48,1.5,3.0,180.0,4.4,157.5,9.7,,,,
1968-09-13,,1017.7,,,,19.8,22.7,17.0,90,77,1.0,2.7,157.5,4.0,112.5,,,,,
1968-09-14,,1015.4,21.0,3.0,0.5,17.8,19.7,16.9,95,93,1.7,3.7,22.5,5.8,90.0,,,,,
1968-09-15,,1011.3,0.0,0.0,0.0,20.7,25.2,17.7,88,71,1.9,5.2,90.0,7.0,90.0,2.0,,,,
1968-09-16,,1014.1,,,,20.9,26.5,17.3,84,62,1.6,4.5,112.5,6.0,135.0,6.3,,,,
1968-09-17,,1015.4,12.0,5.0,2.0,18.8,22.6,17.0,94,84,1.7,4.7,157.5,7.6,157.5,,,,,
1968-09-18,,1014.4,,,,20.3,26.4,15.8,85,63,2.5,4.5,90.0,6.2,90.0,,,,,
1968-09-19,,1016.0,,,,19.8,26.2,14.8,82,57,1.5,3.3,292.5,4.6,315.0,,,,,
1968-09-20,,1012.4,,,,21.0,27.7,13.8,83,55,2.1,5.0,180.0,8.2,180.0,8.0,,,,
1968-09-21,,1011.6,0.0,0.0,0.0,20.7,25.2,16.9,79,59,3.3,6.3,67.5,9.1,67.5,4.4,,,,
1968-09-22,,1014.0,,,,19.0,22.8,16.3,75,64,3.5,6.8,45.0,10.8,45.0,0.2,,,,
1968-09-23,,1011.1,,,,21.8,28.6,16.2,80,59,2.3,4.8,90.0,6.7,90.0,8.9,,,,
1968-09-24,,1020.4,5.5,2.5,1.5,19.2,22.3,17.3,86,59,2.2,4.7,45.0,7.1,45.0,,,,,
1968-09-25,,1022.5,0.0,0.0,0.0,18.5,19.9,17.0,92,79,2.6,7.3,67.5,8.7,45.0,,,,,
1968-09-26,,1024.2,0.5,0.5,0.5,18.0,19.6,16.1,90,83,2.1,4.3,45.0,7.2,45.0,,,,,
1968-09-27,,1023.7,0.5,0.5,0.5,19.5,23.4,16.9,89,70,2.7,5.3,67.5,7.2,67.5,0.4,,,,
1968-09-28,,1021.5,2.5,2.5,2.0,19.7,24.0,16.8,86,70,1.3,4.0,135.0,5.5,135.0,0.4,,,,
1968-09-29,,1020.3,,,,20.9,27.5,14.4,80,55,1.4,3.8,112.5,5.6,112.5,7.3,,,,
1968-09-30,,1016.9,1.0,1.0,0.5,21.4,26.7,17.0,88,69,1.5,4.3,90.0,6.5,90.0,2.4,,,,
