,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2022-02-01,1012.0,1015.4,,,,3.8,11.0,-3.0,52,20,2.1,4.9,315.0,8.2,292.5,10.0,,,,
2022-02-02,1013.5,1016.9,,,,2.5,9.7,-3.5,55,20,2.9,8.2,315.0,16.5,315.0,9.9,,,,
2022-02-03,1011.5,1014.9,,,,3.1,12.7,-5.7,56,21,1.9,5.6,270.0,11.0,270.0,9.3,,,,
2022-02-04,1009.0,1012.5,,,,1.9,7.9,-4.1,61,33,1.0,2.2,135.0,4.5,270.0,1.2,,,,
2022-02-05,1005.4,1008.9,,,,1.8,8.6,-3.7,48,19,2.6,6.3,292.5,14.9,292.5,9.2,,,,
2022-02-06,1010.6,1014.0,,,,-0.2,7.9,-7.2,51,21,2.4,6.2,292.5,12.3,315.0,10.1,,,,
2022-02-07,1017.4,1020.8,,,,1.9,9.4,-5.3,48,22,2.2,5.3,292.5,9.9,270.0,10.2,,,,
2022-02-08,1018.5,1022.0,,,,2.6,8.3,-2.6,67,40,1.2,2.9,90.0,5.4,90.0,2.7,,,,
2022-02-09,1020.3,1023.7,,,,3.0,10.2,-4.4,68,31,1.5,3.5,90.0,7.0,112.5,9.6,,,,
2022-02-10,1015.5,1018.9,21.0,2.0,0.5,2.5,4.2,0.3,93,74,2.2,4.0,0.0,7.7,22.5,0.0,1.0,1.0,,
2022-02-11,1016.9,1020.3,4.0,2.5,1.0,2.9,8.3,0.0,82,57,1.9,3.3,90.0,6.6,22.5,6.1,1.0,2.0,,
2022-02-12,1020.3,1023.7,,,,2.4,9.4,-3.4,75,39,1.4,2.7,90.0,5.4,112.5,10.3,,,,
2022-02-13,1018.0,1021.4,21.0,3.5,1.0,1.8,5.9,-3.3,94,66,1.4,3.4,22.5,7.3,0.0,1.8,,,,
2022-02-14,1014.9,1018.3,3.0,1.5,0.5,3.5,9.0,0.4,77,39,2.0,3.2,45.0,6.4,45.0,6.5,,,,
2022-02-15,1010.2,1013.6,,,,3.8,9.8,-1.7,80,53,1.4,2.4,337.5,4.8,315.0,3.0,,,,
2022-02-16,1002.9,1006.3,0.0,0.0,0.0,5.0,12.1,-1.7,64,23,2.3,7.4,180.0,12.7,202.5,7.9,,,,
2022-02-17,1006.3,1009.7,,,,3.5,9.5,-1.6,39,17,3.5,6.5,292.5,13.6,292.5,9.9,,,,
2022-02-18,1019.1,1022.5,,,,3.8,11.2,-2.0,60,35,2.8,5.5,292.5,11.9,270.0,7.9,,,,
2022-02-19,1017.7,1021.1,8.0,4.0,1.0,4.3,9.1,-2.6,80,58,1.4,3.1,315.0,5.8,315.0,0.3,,,,
2022-02-20,1000.6,1003.9,8.0,4.0,1.0,5.2,9.3,1.3,85,49,1.7,4.7,292.5,9.3,292.5,0.7,,,,
2022-02-21,1010.9,1014.3,,,,2.4,7.7,-1.4,43,26,4.4,8.5,270.0,17.8,315.0,10.4,,,,
2022-02-22,1013.8,1017.3,,,,2.5,9.3,-2.8,46,27,2.7,5.0,292.5,9.1,315.0,9.2,,,,
2022-02-23,1016.6,1020.1,,,,2.8,10.0,-3.5,43,21,2.8,6.5,315.0,11.9,292.5,10.7,,,,
2022-02-24,1016.5,1020.0,,,,2.1,9.3,-5.4,48,22,2.3,6.3,292.5,12.5,292.5,10.6,,,,
2022-02-25,1015.6,1019.1,,,,4.3,13.1,-4.0,46,20,2.6,6.9,270.0,13.1,292.5,10.9,,,,
2022-02-26,1014.6,1018.0,,,,5.4,14.0,-3.7,62,22,2.2,5.8,180.0,9.9,180.0,10.8,,,,
2022-02-27,1007.9,1011.3,,,,6.6,16.4,-2.3,55,23,2.9,8.8,315.0,16.0,315.0,10.3,,,,
2022-02-28,1015.4,1018.8,,,,6.4,16.0,-3.1,53,23,1.5,4.6,202.5,7.8,225.0,9.9,,,,
