,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1961-04-01,,1011.7,,,,12.8,19.9,4.5,65,34,2.4,6.2,202.5,9.7,180.0,10.2,,,,
1961-04-02,,1010.9,0.0,0.0,0.0,9.4,18.5,2.1,81,42,2.8,7.2,292.5,13.0,292.5,8.1,,,,
1961-04-03,,1019.2,,,,10.5,20.1,-0.7,77,38,2.6,5.8,180.0,9.7,180.0,10.2,,,,
1961-04-04,,1013.9,0.0,0.0,0.0,14.0,21.1,0.7,69,40,6.2,13.5,202.5,20.7,202.5,9.9,,,,
1961-04-05,,1002.0,3.0,3.0,1.2,18.8,23.9,15.3,84,63,7.7,12.3,202.5,21.0,202.5,6.2,,,,
1961-04-06,,1004.4,,,,12.2,18.9,11.3,71,64,3.6,7.8,45.0,12.7,67.5,4.6,,,,
1961-04-07,,1020.4,0.5,0.5,0.3,10.7,17.7,2.4,48,28,2.9,5.5,135.0,8.7,135.0,11.5,,,,
1961-04-08,,1017.2,22.0,7.8,2.4,13.1,18.8,8.2,85,57,3.5,9.2,202.5,15.7,202.5,1.4,,,,
1961-04-09,,1007.7,1.2,0.9,0.3,10.1,14.2,10.8,83,60,2.1,6.0,22.5,9.8,45.0,,,,,
1961-04-10,,1028.5,,,,5.5,13.1,-2.3,65,32,2.4,6.2,112.5,8.0,90.0,11.8,,,,
1961-04-11,,1031.9,,,,9.3,15.9,-1.0,72,44,2.2,4.8,135.0,7.3,180.0,6.7,,,,
1961-04-12,,1023.1,2.8,0.9,0.3,12.7,16.2,8.6,85,66,1.2,2.8,90.0,4.9,90.0,0.2,,,,
1961-04-13,,1014.1,,,,15.5,21.3,11.3,89,68,2.4,5.3,112.5,6.2,112.5,2.9,,,,
1961-04-14,,1012.0,11.1,7.2,3.5,15.3,19.0,13.2,90,74,3.5,6.0,67.5,8.8,90.0,2.1,,,,
1961-04-15,,1003.6,36.8,14.3,3.7,13.8,14.4,13.6,97,96,2.4,6.3,67.5,7.8,67.5,,,,,
1961-04-16,,1008.1,0.3,0.3,0.2,11.3,21.2,12.4,91,39,3.7,12.7,315.0,20.1,315.0,5.0,,,,
1961-04-17,,1013.4,,,,11.6,20.7,-0.2,76,47,2.2,4.7,135.0,8.0,135.0,11.4,,,,
1961-04-18,,1018.7,,,,11.6,17.1,4.6,59,28,2.4,6.7,135.0,8.1,135.0,10.4,,,,
1961-04-19,,1020.2,,,,14.9,20.7,7.2,69,48,2.8,6.5,202.5,10.1,202.5,10.5,,,,
1961-04-20,,1020.5,,,,16.8,25.7,6.3,66,31,2.8,5.8,202.5,9.9,180.0,11.0,,,,
1961-04-21,,1015.0,0.0,0.0,0.0,16.7,22.1,6.7,70,47,5.1,10.8,180.0,17.0,180.0,11.3,,,,
1961-04-22,,1014.3,0.0,0.0,0.0,14.4,18.7,12.3,79,59,4.2,9.2,90.0,13.5,90.0,,,,,
1961-04-23,,1016.7,0.0,0.0,0.0,12.4,14.7,10.4,68,56,3.0,4.5,45.0,6.1,45.0,,,,,
1961-04-24,,1012.9,2.2,0.9,0.5,14.0,20.6,7.7,83,60,2.5,6.2,90.0,8.5,90.0,3.4,,,,
1961-04-25,,1017.7,,,,11.4,18.0,6.7,57,24,2.6,4.8,67.5,7.8,67.5,12.1,,,,
1961-04-26,,1017.5,32.9,7.5,1.9,12.5,20.2,1.7,71,37,3.2,9.2,202.5,13.9,202.5,10.2,,,,
1961-04-27,,1001.3,0.0,0.0,0.0,16.3,21.3,12.6,69,34,5.7,11.5,315.0,19.1,315.0,5.1,,,,
1961-04-28,,1018.8,,,,15.1,24.5,2.3,69,26,2.2,4.7,202.5,8.6,157.5,11.7,,,,
1961-04-29,,1021.1,2.9,2.0,0.6,16.2,19.9,10.9,82,59,1.7,4.2,180.0,7.1,180.0,0.5,,,,
1961-04-30,,1015.3,,,,16.5,24.3,12.2,84,39,1.8,4.8,202.5,6.7,202.5,8.4,,,,
