,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1969-10-01,,1007.8,21.0,4.0,1.0,14.4,15.8,12.9,97,92,2.3,5.0,315.0,7.3,315.0,,,,,
1969-10-02,,1009.9,,,,17.2,22.4,12.2,80,57,2.2,5.2,112.5,7.1,45.0,2.6,,,,
1969-10-03,,1017.5,1.0,1.0,0.5,15.3,16.7,13.8,76,69,3.8,6.0,45.0,11.3,45.0,,,,,
1969-10-04,,1018.9,,,,14.9,17.2,13.1,81,69,2.5,5.0,45.0,7.3,22.5,,,,,
1969-10-05,,1021.2,,,,15.6,21.0,12.2,76,57,3.5,7.0,45.0,10.2,67.5,4.6,,,,
1969-10-06,,1021.1,,,,14.1,20.9,10.3,74,44,2.3,5.8,45.0,8.7,45.0,-999.0,,,,
1969-10-07,,1022.5,,,,12.2,17.0,7.7,64,47,2.9,5.0,67.5,8.0,45.0,4.2,,,,
1969-10-08,,1015.2,36.0,7.0,3.0,15.2,19.7,10.0,88,73,2.6,5.3,135.0,8.1,135.0,0.2,,,,
1969-10-09,,1004.0,7.0,3.5,2.0,17.6,20.5,15.0,91,77,1.7,3.8,270.0,6.3,270.0,1.0,,,,
1969-10-10,,1012.7,0.0,0.5,0.0,16.1,20.8,12.3,81,50,2.3,4.0,112.5,6.1,90.0,1.8,,,,
1969-10-11,,1019.0,,,,14.8,20.4,10.4,72,50,3.2,7.2,67.5,11.7,67.5,4.8,,,,
1969-10-12,,1022.1,0.0,0.0,0.0,10.2,12.2,5.8,67,58,3.3,5.7,315.0,10.7,45.0,,,,,
1969-10-13,,1023.6,,,,9.9,18.7,3.9,71,35,2.2,5.0,112.5,6.1,90.0,9.9,,,,
1969-10-14,,1024.7,,,,11.2,20.3,1.2,84,45,1.6,3.5,202.5,6.4,202.5,7.7,,,,
1969-10-15,,1023.4,,,,13.1,21.3,6.7,87,51,1.3,2.7,157.5,5.3,180.0,1.1,,,,
1969-10-16,,1016.2,,,,17.8,24.6,10.1,85,51,2.9,7.3,202.5,13.0,202.5,6.4,,,,
1969-10-17,,1009.2,,,,17.7,24.0,14.8,81,45,2.7,6.3,112.5,8.7,90.0,6.5,,,,
1969-10-18,,1013.4,,,,16.3,21.4,10.0,69,55,2.8,4.8,45.0,8.0,45.0,4.4,,,,
1969-10-19,,1018.9,0.0,0.0,0.0,16.3,17.4,14.8,75,62,2.8,6.3,45.0,8.6,45.0,,,,,
1969-10-20,,1023.4,,,,17.8,21.6,14.5,73,55,3.9,7.3,67.5,10.3,67.5,0.9,,,,
1969-10-21,,1021.2,2.0,0.5,0.5,17.1,20.8,14.7,78,64,3.2,7.3,67.5,10.1,45.0,0.1,,,,
1969-10-22,,1012.7,15.0,3.0,1.0,16.0,17.7,14.4,98,94,2.5,4.2,315.0,6.3,337.5,,,,,
1969-10-23,,1013.8,,,,15.7,23.4,8.2,78,41,2.7,6.0,45.0,9.0,45.0,8.9,,,,
1969-10-24,,1021.2,,,,12.4,19.1,4.9,79,53,2.1,3.3,90.0,5.2,90.0,7.2,,,,
1969-10-25,,1011.8,66.5,11.0,2.0,15.1,17.2,12.0,97,82,3.3,8.0,22.5,14.2,22.5,,,,,
1969-10-26,,1003.7,1.0,1.0,-999.0,18.2,24.4,14.9,78,45,2.3,7.8,337.5,10.8,337.5,8.1,,,,
1969-10-27,,1002.8,14.0,9.0,4.0,13.5,17.7,9.2,77,51,2.1,6.0,0.0,10.1,315.0,2.4,,,,
1969-10-28,,1010.7,,,,10.8,20.6,2.5,67,31,2.5,7.3,292.5,11.2,270.0,9.2,,,,
1969-10-29,,1013.6,,,,9.4,19.3,1.6,76,37,2.4,6.3,315.0,12.6,315.0,9.3,,,,
1969-10-30,,1018.8,,,,9.5,20.3,-0.6,77,36,2.0,3.3,225.0,5.2,202.5,9.3,,,,
1969-10-31,,1021.7,,,,11.5,20.7,2.3,84,51,1.6,3.5,90.0,5.0,90.0,8.0,,,,
