,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1978-12-01,1027.7,1031.5,,,,5.6,13.9,-0.2,67,32,1.7,3.2,135.0,4.3,315.0,8.0,,,,
1978-12-02,1019.7,1023.4,,,,7.2,18.4,-0.6,73,38,1.8,6.4,225.0,12.8,225.0,3.4,,,,
1978-12-03,1020.9,1024.7,,,,8.3,17.0,-0.7,53,26,3.3,7.9,315.0,10.9,315.0,8.3,,,,
1978-12-04,1015.3,1019.1,0.0,0.0,0.0,6.9,14.0,0.8,73,53,2.1,5.2,180.0,8.8,202.5,0.6,,,,
1978-12-05,1010.1,1013.8,,,,6.6,13.6,-1.2,47,25,5.6,14.6,292.5,21.8,292.5,8.0,,,,
1978-12-06,1019.9,1023.8,,,,1.9,9.2,-2.9,57,32,1.5,3.0,45.0,4.5,45.0,7.1,,,,
1978-12-07,1021.3,1025.2,,,,2.3,11.7,-5.2,70,40,1.2,2.9,292.5,3.0,292.5,7.2,,,,
1978-12-08,1018.7,1022.5,,,,5.2,18.0,-2.6,66,27,1.7,3.3,202.5,4.6,202.5,7.7,,,,
1978-12-09,1018.0,1021.8,,,,7.2,17.1,-0.5,69,33,1.5,3.9,112.5,4.3,292.5,6.2,,,,
1978-12-10,1008.1,1011.8,0.0,0.0,0.0,9.5,16.9,0.0,84,63,1.7,4.7,180.0,8.5,180.0,0.4,,,,
1978-12-11,1014.6,1018.4,9.0,2.5,0.5,4.1,12.7,-2.8,73,57,2.5,5.1,22.5,8.5,22.5,1.4,,,,
1978-12-12,1026.5,1030.3,,,,1.6,9.9,-4.9,68,32,1.1,2.4,292.5,3.4,180.0,8.3,,,,
1978-12-13,1024.9,1028.8,,,,3.0,12.9,-4.6,77,42,1.4,2.3,315.0,3.2,270.0,6.9,,,,
1978-12-14,1015.7,1019.5,,,,6.0,13.5,0.1,73,48,1.5,3.4,315.0,7.0,270.0,2.4,,,,
1978-12-15,1010.1,1013.8,0.0,0.0,0.0,6.1,14.9,-1.0,70,49,1.6,3.2,292.5,4.5,45.0,2.2,,,,
1978-12-16,1015.7,1019.5,,,,4.9,13.1,-2.4,76,50,1.1,2.4,292.5,3.1,292.5,6.0,,,,
1978-12-17,1009.9,1013.7,,,,7.3,16.4,-0.3,78,40,1.6,3.2,67.5,4.8,67.5,7.8,,,,
1978-12-18,1012.3,1016.0,2.0,1.5,0.5,6.5,8.5,3.8,73,53,2.6,5.2,22.5,8.0,22.5,,,,,
1978-12-19,1012.3,1016.1,0.5,0.5,0.5,2.5,4.3,1.1,81,68,2.2,4.2,22.5,7.0,22.5,,,,,
1978-12-20,1012.0,1015.8,,,,1.4,8.2,-4.4,61,23,2.9,11.2,315.0,18.2,315.0,5.3,,,,
1978-12-21,1016.4,1020.2,,,,0.1,9.3,-7.4,59,28,1.9,4.4,292.5,6.9,292.5,8.1,,,,
1978-12-22,1019.4,1023.3,,,,1.3,8.1,-5.0,70,39,1.7,2.7,292.5,3.5,315.0,0.9,,,,
1978-12-23,1010.8,1014.6,15.5,3.5,1.0,3.4,8.3,-2.1,74,53,3.1,7.6,315.0,10.8,315.0,1.9,,,,
1978-12-24,1010.3,1014.1,5.0,3.5,1.0,5.9,13.3,-2.1,63,30,4.1,9.8,292.5,14.2,292.5,8.4,,,,
1978-12-25,1021.7,1025.5,,,,3.7,10.0,-4.1,60,31,1.5,3.1,0.0,4.5,90.0,7.6,,,,
1978-12-26,1023.9,1027.8,,,,3.0,12.4,-3.2,71,35,1.6,3.0,292.5,3.8,292.5,8.3,,,,
1978-12-27,1018.0,1021.8,,,,3.7,12.6,-2.6,75,43,1.3,3.3,90.0,3.7,247.5,2.9,,,,
1978-12-28,1007.4,1011.2,,,,4.3,8.8,-1.2,73,49,1.2,3.1,45.0,5.0,45.0,,,,,
1978-12-29,1006.5,1010.3,,,,1.7,9.7,-5.0,69,39,1.5,5.6,315.0,8.9,337.5,3.3,,,,
1978-12-30,1016.1,1019.9,,,,1.1,6.5,-4.5,45,25,4.4,9.8,292.5,15.4,270.0,8.7,,,,
1978-12-31,1019.7,1023.5,,,,0.1,8.4,-6.6,47,24,2.4,6.3,270.0,10.0,270.0,8.5,,,,
