,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1971-04-01,1005.0,1008.3,6.0,2.0,0.5,10.9,14.4,8.1,98,97,1.5,4.0,112.5,5.2,112.5,,,,,
1971-04-02,1010.5,1013.8,,,,12.9,17.5,7.4,93,76,1.7,4.0,90.0,5.6,45.0,0.2,,,,
1971-04-03,1017.0,1020.4,,,,8.1,11.8,5.9,68,52,3.5,6.2,90.0,8.7,90.0,,,,,
1971-04-04,1015.9,1019.3,0.0,0.0,0.0,7.3,10.5,4.5,79,62,3.4,6.0,337.5,8.2,45.0,2.6,,,,
1971-04-05,1014.5,1017.8,,,,10.1,19.8,-1.6,72,37,2.2,5.5,225.0,9.1,225.0,9.6,,,,
1971-04-06,1008.4,1011.7,1.5,1.0,-999.0,10.3,16.7,3.8,87,59,1.7,4.8,315.0,6.9,315.0,2.4,,,,
1971-04-07,1018.5,1021.8,,,,6.9,15.2,-0.7,65,28,3.0,7.2,90.0,10.2,90.0,10.9,,,,
1971-04-08,1018.5,1021.7,,,,10.7,15.3,2.5,79,66,2.3,5.7,180.0,11.3,202.5,,,,,
1971-04-09,1003.8,1007.0,4.5,2.0,0.5,15.1,18.6,10.0,82,69,6.6,13.7,202.5,23.2,202.5,,,,,
1971-04-10,1007.4,1010.7,0.5,0.5,0.5,9.9,15.0,6.5,76,46,3.3,6.2,112.5,7.7,90.0,2.2,,,,
1971-04-11,1017.3,1020.7,,,,7.8,15.2,2.5,61,15,2.8,6.0,67.5,8.0,67.5,10.1,,,,
1971-04-12,1025.7,1029.1,,,,8.7,18.3,-2.4,64,31,2.8,6.0,202.5,9.8,202.5,11.1,,,,
1971-04-13,1022.2,1025.5,,,,10.6,19.8,1.6,76,45,2.4,5.3,202.5,8.2,225.0,11.0,,,,
1971-04-14,1013.7,1017.0,,,,13.0,20.3,4.9,78,50,2.5,5.3,202.5,9.1,247.5,9.0,,,,
1971-04-15,1016.3,1019.6,,,,11.0,13.8,9.1,75,56,3.9,8.3,67.5,13.6,67.5,,,,,
1971-04-16,1019.8,1023.1,4.5,2.0,0.5,11.6,16.8,6.3,76,47,2.3,6.2,90.0,8.2,90.0,0.6,,,,
1971-04-17,1010.0,1013.3,15.0,2.0,0.5,10.7,11.8,9.9,98,96,1.3,3.0,315.0,5.2,315.0,,,,,
1971-04-18,1011.4,1014.7,,,,9.4,15.4,2.4,72,39,2.0,4.7,135.0,6.5,135.0,7.5,,,,
1971-04-19,1011.6,1014.9,,,,8.8,17.2,-1.0,78,45,2.0,4.7,90.0,6.5,90.0,10.1,,,,
1971-04-20,1007.8,1011.1,,,,11.0,20.8,1.6,76,39,1.6,4.0,180.0,6.2,180.0,9.5,,,,
1971-04-21,1011.6,1014.9,,,,13.8,22.0,2.3,74,35,2.7,8.0,90.0,9.8,90.0,10.8,,,,
1971-04-22,1005.2,1008.4,16.0,3.5,1.0,13.5,15.2,12.1,94,90,2.2,6.7,315.0,10.3,292.5,,,,,
1971-04-23,1003.9,1007.1,,,,14.6,25.0,5.2,58,26,2.8,7.5,337.5,11.2,337.5,11.1,,,,
1971-04-24,1008.3,1011.6,,,,13.6,18.8,4.9,64,42,3.3,6.8,202.5,8.9,202.5,6.4,,,,
1971-04-25,1008.9,1012.3,,,,13.8,22.3,7.6,39,9,4.2,8.5,315.0,16.7,315.0,11.3,,,,
1971-04-26,1010.3,1013.5,,,,15.5,21.6,7.4,74,41,2.4,5.2,202.5,9.4,202.5,4.0,,,,
1971-04-27,1013.7,1017.0,,,,11.8,20.8,2.4,40,16,2.8,6.3,112.5,8.4,135.0,11.8,,,,
1971-04-28,1018.3,1021.6,0.0,0.5,0.0,11.4,17.8,2.7,66,40,4.3,8.7,90.0,12.0,90.0,7.9,,,,
1971-04-29,1007.2,1010.5,74.0,12.5,3.0,12.0,13.6,9.8,98,94,4.3,8.7,45.0,13.2,45.0,,,,,
1971-04-30,1004.6,1007.8,15.0,9.0,4.5,13.5,20.9,8.9,72,45,4.9,9.8,315.0,13.8,315.0,8.0,,,,
