,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1962-06-01,,1019.5,,,,19.8,25.8,10.4,79,42,2.3,4.5,225.0,6.9,202.5,11.8,,,,
1962-06-02,,1016.3,0.7,0.5,0.2,21.7,26.4,17.3,81,55,2.7,5.7,180.0,8.7,180.0,6.0,,,,
1962-06-03,,1011.3,8.7,2.4,0.8,19.2,20.3,18.7,88,74,2.8,4.2,202.5,6.8,180.0,,,,,
1962-06-04,,1007.5,16.5,4.3,1.1,18.8,20.1,17.2,95,86,2.7,5.3,180.0,7.9,180.0,0.3,,,,
1962-06-05,,1004.1,,,,21.1,25.2,17.9,89,68,2.7,5.8,112.5,7.0,112.5,2.9,,,,
1962-06-06,,1009.5,,,,20.1,25.1,15.8,81,61,2.8,5.3,112.5,6.6,112.5,6.2,,,,
1962-06-07,,1016.1,14.6,3.5,1.6,17.3,20.0,16.8,79,62,2.3,4.2,67.5,4.2,67.5,,,,,
1962-06-08,,1012.4,0.4,0.2,0.2,17.0,19.2,14.3,94,83,2.1,6.2,112.5,6.7,315.0,,,,,
1962-06-09,,1015.2,6.9,2.5,0.6,18.7,23.1,16.5,92,76,2.7,5.3,67.5,7.7,67.5,0.3,,,,
1962-06-10,,1010.0,67.7,-999.0,-999.0,21.9,25.9,16.5,94,80,4.3,8.5,202.5,16.1,202.5,0.3,,,,
1962-06-11,,1011.8,25.7,4.1,1.0,18.4,19.0,17.8,97,94,2.2,5.7,45.0,7.2,22.5,,,,,
1962-06-12,,1014.0,5.7,2.0,0.5,19.1,22.8,16.5,91,70,1.2,2.7,202.5,2.5,202.5,,,,,
1962-06-13,,1012.3,6.9,1.9,0.5,18.6,19.5,16.6,97,92,1.5,4.7,45.0,5.4,45.0,,,,,
1962-06-14,,1007.9,2.7,0.8,0.5,21.8,23.8,17.6,95,88,1.3,2.8,292.5,2.8,315.0,,,,,
1962-06-15,,1008.3,,,,23.0,26.7,20.2,92,71,2.1,4.2,112.5,5.3,67.5,1.4,,,,
1962-06-16,,1011.6,,,,20.8,25.9,16.9,75,54,2.3,4.2,112.5,5.7,157.5,9.7,,,,
1962-06-17,,1012.0,,,,20.1,26.6,12.2,77,43,3.1,8.7,90.0,9.0,90.0,13.0,,,,
1962-06-18,,1003.6,,,,22.8,27.3,16.4,81,46,3.4,8.3,202.5,11.9,225.0,8.7,,,,
1962-06-19,,1002.7,2.0,2.0,1.8,18.9,25.4,12.7,61,36,3.1,8.7,337.5,12.7,0.0,11.2,,,,
1962-06-20,,1010.9,,,,19.3,27.1,8.6,55,25,2.3,4.7,225.0,5.5,225.0,12.9,,,,
1962-06-21,,1015.9,0.0,0.0,0.0,21.0,26.4,14.8,75,57,2.9,6.5,202.5,10.4,202.5,5.0,,,,
1962-06-22,,1012.1,4.4,1.7,0.8,19.6,24.3,16.5,84,57,2.1,4.3,90.0,4.3,90.0,,,,,
1962-06-23,,1005.2,7.3,7.2,4.3,20.3,25.8,16.2,87,59,1.9,5.3,112.5,6.0,135.0,6.9,,,,
1962-06-24,,1003.9,27.6,13.8,4.4,20.6,28.7,15.4,85,50,2.9,8.3,90.0,9.4,112.5,7.8,,,,
1962-06-25,,1002.6,16.8,4.4,1.2,17.2,19.3,15.9,94,76,4.1,7.7,67.5,10.6,67.5,,,,,
1962-06-26,,998.4,8.4,2.7,0.9,16.7,18.7,15.7,94,87,2.4,6.5,315.0,7.4,315.0,,,,,
1962-06-27,,1007.0,0.3,0.3,0.2,17.0,19.4,13.6,94,86,2.1,3.7,112.5,3.0,90.0,,,,,
1962-06-28,,1006.9,,,,20.1,26.2,16.1,84,61,2.8,5.8,112.5,5.9,90.0,8.3,,,,
1962-06-29,,1009.3,0.0,0.0,0.0,18.6,20.8,16.8,78,61,3.2,6.3,67.5,7.9,67.5,1.8,,,,
1962-06-30,,1011.3,0.0,0.0,0.0,19.8,22.9,16.3,86,70,1.6,3.2,67.5,3.4,45.0,2.1,,,,
