,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1961-01-01,,1012.5,,,,0.8,7.6,-5.8,54,35,2.7,6.0,315.0,8.0,315.0,8.8,,,,
1961-01-02,,1021.4,,,,-1.6,7.9,-9.1,76,32,1.9,3.8,292.5,5.4,292.5,8.6,,,,
1961-01-03,,1022.5,0.0,0.0,0.0,0.1,7.1,-7.5,78,41,1.7,3.8,315.0,5.0,315.0,3.5,,,,
1961-01-04,,1005.4,9.5,5.4,0.9,2.8,9.5,-1.3,73,36,2.8,17.3,315.0,22.5,315.0,2.0,,,,
1961-01-05,,1017.6,,,,2.3,6.1,-0.5,42,29,5.8,12.7,270.0,17.0,270.0,8.5,,,,
1961-01-06,,1015.1,,,,1.2,8.1,-3.9,70,40,1.7,3.0,225.0,4.3,247.5,4.6,,,,
1961-01-07,,1019.4,,,,-0.1,7.6,-8.2,76,33,1.6,4.3,315.0,6.5,315.0,7.6,,,,
1961-01-08,,1024.0,,,,0.7,11.1,-7.9,74,27,2.0,4.2,292.5,5.3,292.5,8.6,,,,
1961-01-09,,1021.2,2.1,0.9,0.2,1.7,8.1,-2.9,82,58,1.6,5.8,22.5,8.0,22.5,1.1,,,,
1961-01-10,,1016.0,2.0,0.5,0.2,4.3,5.5,-1.7,90,87,2.4,4.7,315.0,6.4,315.0,,,,,
1961-01-11,,1007.9,4.4,1.4,0.6,3.6,7.5,3.5,93,78,2.4,6.8,67.5,10.2,67.5,0.2,2.0,,,
1961-01-12,,1019.0,,,,-1.6,3.1,-6.7,55,26,4.2,10.2,292.5,15.0,292.5,8.7,,2.0,,
1961-01-13,,1023.8,,,,-1.7,5.5,-6.9,71,43,1.5,2.2,157.5,3.0,157.5,4.7,,,,
1961-01-14,,1019.7,,,,0.6,9.2,-6.4,73,40,2.5,4.3,45.0,5.4,45.0,8.6,,,,
1961-01-15,,1019.1,,,,2.0,10.1,-4.3,77,44,2.2,4.2,292.5,5.7,292.5,8.4,,,,
1961-01-16,,1017.0,,,,2.9,9.9,-4.8,66,38,2.7,6.5,270.0,11.1,270.0,7.6,,,,
1961-01-17,,1018.9,,,,1.9,8.2,-3.8,54,30,2.6,3.5,45.0,4.9,45.0,9.0,,,,
1961-01-18,,1017.3,,,,-0.9,7.1,-9.4,77,34,2.0,4.3,67.5,6.5,315.0,8.8,,,,
1961-01-19,,1022.1,,,,-0.2,6.3,-6.0,65,30,2.2,5.0,315.0,8.1,270.0,8.8,,,,
1961-01-20,,1025.0,,,,-1.5,7.3,-10.0,78,32,1.6,3.3,270.0,5.2,270.0,8.9,,,,
1961-01-21,,1017.5,,,,0.8,8.7,-6.4,78,43,2.1,4.3,292.5,6.2,292.5,7.3,,,,
1961-01-22,,1011.3,,,,2.9,10.4,-4.6,55,26,3.9,9.7,315.0,16.5,315.0,8.8,,,,
1961-01-23,,1016.2,,,,2.5,8.4,-6.6,50,29,4.2,10.3,270.0,12.5,270.0,9.1,,,,
1961-01-24,,1020.7,5.3,2.3,0.6,1.2,5.7,-7.3,66,37,1.5,3.2,90.0,4.0,90.0,3.4,,,,
1961-01-25,,1000.3,0.7,0.7,0.4,4.5,9.9,0.4,79,44,3.1,9.3,292.5,13.9,292.5,2.7,,,,
1961-01-26,,1003.4,,,,3.6,6.6,1.2,46,33,7.4,12.5,292.5,21.0,292.5,9.4,,,,
1961-01-27,,1019.1,,,,2.4,9.0,-5.2,55,29,3.2,9.0,270.0,18.3,270.0,8.8,,,,
1961-01-28,,1021.1,,,,2.2,8.8,-4.9,92,29,3.8,9.8,292.5,15.2,292.5,9.2,,,,
1961-01-29,,1017.1,3.1,0.6,0.3,2.2,9.0,-3.2,71,43,1.9,5.0,90.0,7.1,90.0,5.2,,,,
1961-01-30,,1010.0,3.6,1.3,0.6,3.8,5.4,-0.3,93,94,2.6,4.3,0.0,6.2,0.0,,,,,
1961-01-31,,1004.8,,,,4.2,9.3,-1.2,75,40,2.4,6.5,270.0,10.1,270.0,6.8,,,,
