,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1965-12-01,,1012.6,,,,3.6,12.5,-3.7,79,43,2.2,6.7,337.5,10.9,337.5,6.9,,,,
1965-12-02,,1027.5,,,,2.2,11.6,-6.6,85,46,-999.0,-999.0,,4.2,135.0,8.6,,,,
1965-12-03,,1024.1,,,,5.5,15.2,-2.0,82,41,-999.0,-999.0,,4.3,292.5,8.3,,,,
1965-12-04,,1014.7,1.7,1.5,0.4,7.9,14.0,3.9,94,73,1.6,3.8,225.0,6.6,202.5,0.9,,,,
1965-12-05,,1013.6,0.2,0.2,0.1,7.6,12.1,2.5,79,61,3.4,5.7,90.0,9.1,90.0,3.7,,,,
1965-12-06,,1012.6,1.7,1.7,1.6,2.7,8.6,-5.5,68,31,-999.0,-999.0,,13.6,0.0,7.5,,,,
1965-12-07,,1020.8,,,,-1.7,6.6,-8.4,78,50,1.1,2.7,292.5,3.9,315.0,4.0,,,,
1965-12-08,,1014.2,,,,1.2,11.5,-5.6,82,43,1.9,3.5,315.0,5.7,292.5,7.9,,,,
1965-12-09,,1013.6,,,,4.7,14.1,-4.2,69,36,2.7,6.5,315.0,11.0,315.0,8.8,,,,
1965-12-10,,1017.4,,,,3.6,13.4,-2.3,77,46,1.4,3.2,337.5,3.7,270.0,8.2,,,,
1965-12-11,,1014.5,6.6,1.8,0.4,3.3,7.2,-3.5,94,79,-999.0,-999.0,,5.5,315.0,1.3,,,,
1965-12-12,,1003.1,0.3,0.3,0.1,9.5,16.9,4.1,72,40,-999.0,9.0,292.5,15.1,292.5,7.9,,,,
1965-12-13,,1018.9,,,,5.7,11.9,-1.3,59,39,3.4,7.0,292.5,11.3,292.5,8.9,,,,
1965-12-14,,1018.2,,,,4.3,11.4,-2.1,86,63,1.8,3.5,112.5,4.8,292.5,3.5,,,,
1965-12-15,,1007.2,,,,3.5,9.0,-0.1,92,77,1.3,3.0,90.0,4.8,67.5,0.5,,,,
1965-12-16,,1001.5,,,,2.9,6.1,-1.3,45,29,6.6,12.5,315.0,20.6,315.0,8.8,,,,
1965-12-17,,1009.4,,,,2.1,6.4,-1.9,44,31,6.0,11.7,292.5,19.9,292.5,9.0,,,,
1965-12-18,,1020.0,,,,2.3,10.7,-3.9,55,37,2.4,7.3,270.0,10.5,270.0,8.5,,,,
1965-12-19,,1022.1,,,,3.2,12.7,-5.4,80,45,1.6,3.5,337.5,4.5,315.0,5.1,,,,
1965-12-20,,1018.1,0.0,0.0,0.0,4.9,10.3,-0.6,83,57,1.4,2.8,270.0,3.8,292.5,1.8,,,,
1965-12-21,,1015.5,,,,7.0,15.4,-0.4,74,39,2.1,4.8,67.5,6.0,67.5,8.8,,,,
1965-12-22,,1020.6,1.2,1.2,0.7,7.0,13.7,-2.2,80,53,2.4,5.2,45.0,8.5,45.0,7.0,,,,
1965-12-23,,1001.5,36.8,9.0,3.0,5.9,8.3,2.2,96,92,3.7,12.0,67.5,18.4,90.0,,,,,
1965-12-24,,996.2,0.5,0.5,0.3,5.9,13.3,0.7,74,49,2.8,7.7,22.5,11.7,22.5,3.1,,,,
1965-12-25,,1014.2,,,,0.5,7.0,-3.4,44,28,4.0,8.3,315.0,13.5,292.5,8.9,,,,
1965-12-26,,1021.2,,,,-0.9,2.9,-5.3,71,53,1.8,4.0,292.5,5.0,315.0,0.8,,,,
1965-12-27,,1026.5,,,,1.8,8.2,-3.9,64,39,2.4,5.2,22.5,7.6,22.5,8.7,,,,
1965-12-28,,1026.5,1.5,-999.0,0.4,2.7,5.5,-3.5,88,72,2.4,4.0,315.0,5.2,315.0,0.3,,,,
1965-12-29,,1013.1,18.9,4.6,1.1,7.3,11.9,2.7,94,87,2.4,4.7,315.0,6.7,315.0,0.6,,,,
1965-12-30,,1007.1,,,,6.0,10.5,3.7,83,50,1.5,5.5,337.5,7.8,0.0,4.5,,,,
1965-12-31,,1011.4,,,,2.0,4.7,-0.8,49,38,5.3,10.0,315.0,15.8,315.0,9.1,,,,
