,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2022-04-01,1019.2,1022.7,12.5,2.5,1.0,5.8,11.6,0.8,71,31,1.9,4.7,45.0,10.4,45.0,2.4,,,,
2022-04-02,1025.2,1028.6,,,,5.8,11.4,-1.2,62,37,2.1,4.9,90.0,8.3,67.5,10.9,,,,
2022-04-03,1026.2,1029.6,1.5,0.5,0.5,8.3,12.0,3.7,82,55,1.6,3.1,315.0,5.7,337.5,0.2,,,,
2022-04-04,1021.1,1024.5,43.5,5.5,1.5,9.7,12.0,7.5,96,87,2.5,4.3,0.0,9.3,0.0,0.0,,,,
2022-04-05,1017.9,1021.3,2.5,1.5,0.5,11.8,16.4,8.0,83,63,2.4,4.9,0.0,9.6,0.0,2.8,,,,
2022-04-06,1014.5,1017.8,,,,14.2,20.7,8.3,77,42,1.8,4.4,202.5,7.8,180.0,8.0,,,,
2022-04-07,1012.7,1016.0,,,,12.0,15.4,9.6,69,51,3.1,5.8,67.5,10.5,67.5,8.5,,,,
2022-04-08,1013.5,1016.8,,,,13.6,22.3,6.0,57,20,2.8,6.5,270.0,13.2,270.0,12.0,,,,
2022-04-09,1014.6,1017.9,,,,15.0,22.9,5.9,73,49,2.8,7.8,180.0,12.4,180.0,10.8,,,,
2022-04-10,1015.9,1019.1,,,,18.2,26.9,8.8,68,23,2.1,4.9,135.0,8.5,135.0,11.7,,,,
2022-04-11,1015.1,1018.3,,,,18.2,25.0,11.3,75,42,2.6,6.0,202.5,9.6,225.0,8.3,,,,
2022-04-12,1010.1,1013.3,,,,19.0,26.8,11.7,72,31,2.0,4.5,180.0,7.1,180.0,11.6,,,,
2022-04-13,1008.7,1011.9,,,,19.7,27.7,12.1,77,38,2.0,6.0,180.0,8.7,180.0,10.3,,,,
2022-04-14,1015.7,1019.1,5.0,2.0,0.5,10.8,15.8,8.6,87,68,2.9,5.9,45.0,14.2,45.0,0.0,,,,
2022-04-15,1008.4,1011.7,22.0,3.5,1.0,9.1,11.0,7.7,98,95,2.1,4.3,45.0,9.2,45.0,0.0,,,,
2022-04-16,1005.8,1009.1,0.5,0.5,0.5,10.6,18.9,6.2,83,47,2.0,5.2,90.0,10.2,90.0,5.7,,,,
2022-04-17,1016.2,1019.6,,,,11.8,16.8,3.8,74,48,1.7,4.0,157.5,6.7,135.0,4.5,,,,
2022-04-18,1014.1,1017.4,33.0,9.5,3.0,13.6,18.2,9.4,88,62,1.6,3.7,315.0,6.8,315.0,1.6,,,,
2022-04-19,1012.2,1015.5,,1.5,,14.0,21.2,7.6,74,33,2.0,4.6,67.5,9.8,45.0,9.6,,,,
2022-04-20,1018.0,1021.3,3.5,1.5,0.5,11.6,15.0,8.2,88,70,1.7,3.6,45.0,7.8,45.0,0.0,,,,
2022-04-21,1016.2,1019.5,5.5,3.5,1.5,16.3,21.1,9.8,82,47,1.6,4.1,135.0,8.3,135.0,3.6,,,,
2022-04-22,1005.6,1008.8,17.5,10.0,2.5,19.9,27.1,14.1,79,47,2.0,4.3,270.0,8.2,292.5,9.9,,,,
2022-04-23,1007.0,1010.1,0.0,0.0,0.0,19.8,26.5,14.6,79,53,1.8,3.8,90.0,9.1,90.0,6.3,,,,
2022-04-24,1011.3,1014.6,3.0,1.0,0.5,16.8,20.1,13.6,82,58,1.9,4.1,45.0,10.3,67.5,1.1,,,,
2022-04-25,1011.2,1014.4,,,,18.6,27.0,11.0,78,42,1.9,3.8,157.5,7.0,90.0,11.7,,,,
2022-04-26,1007.6,1010.8,3.5,2.0,1.0,20.3,23.4,16.0,92,74,4.2,10.0,202.5,18.1,180.0,0.2,,,,
2022-04-27,1003.7,1006.8,0.5,0.5,0.5,22.3,27.3,17.6,81,60,3.5,10.3,202.5,18.8,225.0,2.2,,,,
2022-04-28,1016.0,1019.3,,,,15.2,19.2,10.9,60,31,2.9,4.7,45.0,11.1,67.5,5.8,,,,
2022-04-29,1006.6,1009.9,32.0,11.5,3.0,11.8,16.5,6.9,88,71,2.7,8.7,337.5,16.6,337.5,0.2,,,,
2022-04-30,1013.1,1016.4,,0.0,,10.5,16.1,6.2,69,45,2.7,4.6,90.0,9.4,45.0,12.2,,,,
