,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1969-11-01,,1022.3,,,,13.7,21.5,4.3,88,52,1.3,2.5,157.5,5.0,112.5,2.3,,,,
1969-11-02,,1019.4,,,,15.8,24.0,10.7,83,49,1.4,3.7,112.5,5.2,157.5,6.4,,,,
1969-11-03,,1017.9,10.0,-999.0,1.0,13.5,15.0,12.1,91,76,2.8,4.8,45.0,8.6,45.0,,,,,
1969-11-04,,1017.9,,,,12.9,15.1,10.3,80,63,1.3,3.2,22.5,4.8,22.5,,,,,
1969-11-05,,1014.9,,,,7.3,12.3,-1.1,77,58,2.2,4.7,0.0,7.5,0.0,,,,,
1969-11-06,,1021.2,,,,4.7,14.8,-3.4,75,33,1.4,2.8,180.0,4.5,180.0,9.0,,,,
1969-11-07,,1020.8,,,,8.4,16.3,-1.0,86,54,1.3,2.8,315.0,3.4,157.5,4.2,,,,
1969-11-08,,1017.2,6.0,3.0,1.0,11.6,13.2,9.7,98,95,1.0,2.5,315.0,3.1,292.5,,,,,
1969-11-09,,1016.3,0.0,0.0,0.0,13.4,15.3,11.0,94,80,1.9,3.8,45.0,5.1,45.0,,,,,
1969-11-10,,1007.3,,,,15.1,21.3,11.3,73,33,2.3,7.5,292.5,13.8,292.5,5.8,,,,
1969-11-11,,1012.8,,,,10.5,18.1,4.3,53,36,3.1,7.7,315.0,11.5,292.5,9.0,,,,
1969-11-12,,1015.5,,,,7.3,15.5,1.2,85,50,1.4,3.2,315.0,4.2,315.0,3.6,,,,
1969-11-13,,1022.4,,,,9.6,20.7,0.4,85,42,1.6,3.7,90.0,5.4,157.5,8.2,,,,
1969-11-14,,1025.9,,,,11.7,20.7,3.6,89,49,1.4,3.2,292.5,3.8,90.0,5.6,,,,
1969-11-15,,1020.7,0.0,0.0,0.0,14.9,22.4,8.2,88,56,1.5,4.0,202.5,7.9,202.5,4.1,,,,
1969-11-16,,1010.4,29.0,10.5,2.5,17.6,23.2,14.1,87,62,2.1,8.3,112.5,11.0,112.5,4.8,,,,
1969-11-17,,1009.0,20.5,7.0,2.0,9.3,14.9,6.8,93,77,3.1,7.2,67.5,9.2,67.5,,,,,
1969-11-18,,1012.9,,,,8.7,15.6,4.6,76,34,2.6,5.3,45.0,8.4,45.0,6.3,,,,
1969-11-19,,1024.6,,,,6.5,15.4,-0.7,76,37,1.6,3.3,292.5,4.7,315.0,8.6,,,,
1969-11-20,,1021.0,0.0,0.0,0.0,10.0,14.7,4.8,81,52,1.5,3.0,202.5,4.5,202.5,2.4,,,,
1969-11-21,,1020.0,0.0,0.0,0.0,10.3,15.4,6.6,68,44,2.7,5.8,67.5,7.8,67.5,4.9,,,,
1969-11-22,,1022.0,0.5,0.5,0.5,7.5,8.7,6.4,84,61,2.9,4.3,45.0,6.2,45.0,,,,,
1969-11-23,,1017.8,0.0,0.0,0.0,9.9,16.3,6.0,69,31,2.5,5.3,67.5,7.7,67.5,8.1,,,,
1969-11-24,,1012.8,5.5,3.0,0.5,6.5,12.4,1.8,77,48,2.3,6.2,292.5,9.1,315.0,2.5,,,,
1969-11-25,,1015.9,,,,4.6,11.2,-3.4,47,30,4.1,8.3,292.5,13.9,292.5,8.7,,,,
1969-11-26,,1024.2,,,,3.5,11.0,-6.6,67,31,2.0,4.3,45.0,6.3,45.0,7.9,,,,
1969-11-27,,1026.4,,,,4.9,12.6,-0.9,74,41,1.7,3.5,45.0,5.2,45.0,5.1,,,,
1969-11-28,,1024.4,,,,5.3,14.0,-1.8,69,31,4.1,9.0,0.0,14.4,337.5,8.1,,,,
1969-11-29,,1031.7,,,,3.0,10.0,-5.6,62,26,1.5,3.3,0.0,5.8,0.0,6.2,,,,
1969-11-30,,1017.8,9.0,2.0,0.5,7.6,10.3,4.0,84,52,2.4,5.5,315.0,8.0,315.0,,,,,
