,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1974-06-01,993.6,996.7,0.0,0.0,0.0,23.1,28.7,19.3,78,59,2.8,6.8,67.5,8.9,67.5,5.3,,,,
1974-06-02,999.0,1002.1,,,,20.2,25.4,14.6,83,58,2.8,5.7,67.5,8.1,67.5,7.3,,,,
1974-06-03,1004.7,1007.8,,,,19.9,25.6,16.5,84,52,3.1,6.7,67.5,9.7,67.5,8.3,,,,
1974-06-04,1008.8,1012.0,4.0,3.5,2.0,16.6,18.5,15.3,87,74,4.3,7.5,67.5,10.3,67.5,,,,,
1974-06-05,1005.9,1009.1,7.0,3.0,2.5,18.9,22.6,15.3,95,74,4.2,8.5,90.0,12.5,67.5,0.5,,,,
1974-06-06,1000.1,1003.3,2.0,1.0,0.5,19.5,25.1,14.5,88,60,2.5,7.7,180.0,15.7,180.0,2.6,,,,
1974-06-07,1002.9,1006.1,,,,19.5,26.8,12.0,72,36,2.2,4.2,67.5,6.7,90.0,7.6,,,,
1974-06-08,1008.0,1011.1,,,,19.2,23.5,15.0,75,52,3.2,6.0,90.0,8.5,90.0,10.9,,,,
1974-06-09,1009.0,1012.2,5.5,5.5,2.5,19.5,26.6,13.1,81,53,2.2,8.2,112.5,14.0,112.5,5.0,,,,
1974-06-10,1011.1,1014.3,4.5,4.5,3.5,19.8,23.0,15.6,84,66,2.3,5.0,90.0,7.2,90.0,1.7,,,,
1974-06-11,1008.4,1011.6,5.5,1.5,1.0,19.2,21.7,17.8,90,82,2.3,4.3,157.5,7.2,157.5,,,,,
1974-06-12,1007.4,1010.6,1.5,0.5,0.5,20.7,24.6,17.8,85,71,1.7,4.7,112.5,7.8,112.5,0.5,,,,
1974-06-13,1006.7,1009.8,0.0,0.0,0.0,22.3,26.8,17.8,83,61,2.0,4.5,135.0,7.8,135.0,4.5,,,,
1974-06-14,1005.6,1008.8,3.5,1.0,0.5,18.6,20.8,15.4,96,89,1.5,3.3,90.0,5.0,90.0,,,,,
1974-06-15,1004.1,1007.3,0.0,0.0,0.0,20.6,28.7,13.8,76,33,2.3,5.7,112.5,8.2,135.0,10.7,,,,
1974-06-16,1005.4,1008.6,,,,22.4,29.4,14.2,76,44,2.1,4.7,157.5,7.8,157.5,11.1,,,,
1974-06-17,1008.5,1011.7,,,,21.1,25.6,17.3,85,61,2.7,4.7,45.0,7.0,45.0,1.4,,,,
1974-06-18,997.5,1000.6,34.0,11.0,2.5,23.9,27.6,20.3,90,72,4.2,8.7,180.0,14.4,180.0,1.5,,,,
1974-06-19,998.7,1001.8,0.0,0.0,0.0,21.1,23.3,19.3,84,74,2.6,5.8,67.5,8.6,67.5,,,,,
1974-06-20,1002.8,1005.9,,,,20.4,24.4,17.1,82,65,3.2,7.3,90.0,9.3,90.0,7.6,,,,
1974-06-21,1003.0,1006.2,10.5,5.0,1.5,19.2,20.4,18.4,92,87,2.4,3.8,90.0,6.2,90.0,,,,,
1974-06-22,998.5,1001.7,29.5,12.0,3.0,21.7,26.2,18.0,93,79,2.7,4.7,90.0,7.3,45.0,0.3,,,,
1974-06-23,1003.6,1006.8,1.0,1.5,0.5,19.7,22.6,17.4,82,65,2.7,5.0,90.0,7.3,90.0,0.3,,,,
1974-06-24,998.2,1001.4,34.5,15.0,4.5,18.2,22.3,15.8,89,72,3.0,5.7,45.0,8.0,45.0,,,,,
1974-06-25,1001.9,1005.1,7.5,3.5,2.0,20.1,26.8,14.5,85,60,1.5,4.8,67.5,7.2,67.5,3.6,,,,
1974-06-26,1009.3,1012.4,,,,21.1,26.9,17.1,76,47,2.3,6.0,67.5,8.9,67.5,10.6,,,,
1974-06-27,1009.2,1012.4,8.0,3.0,2.5,18.8,22.3,16.6,90,71,2.4,4.8,90.0,8.1,67.5,,,,,
1974-06-28,1002.0,1005.2,26.0,8.5,3.5,19.1,20.4,17.6,95,93,1.2,4.3,67.5,7.0,67.5,,,,,
1974-06-29,1005.0,1008.2,1.5,1.0,0.5,22.7,28.0,20.0,88,62,1.4,4.0,135.0,6.4,112.5,3.0,,,,
1974-06-30,1009.4,1012.6,4.0,2.0,1.0,20.3,21.8,18.6,93,89,1.5,3.3,270.0,5.1,45.0,,,,,
