,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1972-03-01,999.6,1003.0,,,,1.5,10.0,-4.7,74,22,2.2,8.0,337.5,12.3,337.5,8.3,,,,
1972-03-02,1002.2,1005.6,,,,1.8,11.2,-8.6,58,19,1.6,4.0,45.0,6.8,45.0,9.9,,,,
1972-03-03,1001.3,1004.7,,,,3.4,12.0,-3.4,62,22,1.8,6.7,45.0,10.2,67.5,8.2,,,,
1972-03-04,1005.2,1008.6,,,,3.4,11.6,-5.6,62,21,1.9,5.2,90.0,9.1,67.5,9.9,,,,
1972-03-05,1008.6,1012.0,,,,2.4,11.2,-5.2,62,19,1.6,3.7,67.5,6.1,225.0,9.7,,,,
1972-03-06,1008.4,1011.8,,,,3.8,11.4,-5.0,57,20,1.9,5.3,112.5,7.9,90.0,8.5,,,,
1972-03-07,1008.5,1011.9,,,,2.6,11.7,-4.4,63,25,1.9,5.0,0.0,7.5,0.0,8.4,,,,
1972-03-08,1011.1,1014.5,,,,3.9,13.3,-7.5,63,22,2.0,4.3,292.5,7.1,315.0,9.9,,,,
1972-03-09,1005.0,1008.3,0.0,0.0,0.0,4.9,8.3,-1.9,78,69,2.9,5.0,45.0,8.8,45.0,,,,,
1972-03-10,1007.3,1010.7,0.0,0.0,0.0,2.8,13.4,-6.4,75,27,1.6,6.8,337.5,12.8,337.5,8.1,,,,
1972-03-11,1009.6,1013.0,0.0,0.0,0.0,3.7,12.6,-6.5,64,21,2.3,5.5,90.0,8.1,112.5,10.5,,,,
1972-03-12,1006.7,1010.1,0.0,0.0,0.0,5.0,7.4,3.4,74,57,4.8,8.5,45.0,12.2,45.0,,,,,
1972-03-13,1011.2,1014.6,0.0,0.0,0.0,4.0,10.9,-3.4,53,30,3.1,7.2,0.0,12.5,0.0,7.6,0.0,,,
1972-03-14,1016.5,1019.9,,,,2.4,11.3,-6.7,57,21,3.0,-999.0,,14.2,315.0,9.9,,,,
1972-03-15,1020.3,1023.7,,,,1.2,10.0,-8.0,59,26,2.1,6.2,292.5,11.7,292.5,9.5,,,,
1972-03-16,1023.2,1026.6,,,,3.9,13.0,-8.8,55,21,2.2,7.4,90.0,10.0,90.0,10.4,,,,
1972-03-17,1016.2,1019.5,5.5,2.0,0.5,8.9,16.0,4.7,84,50,1.9,3.3,247.5,5.8,225.0,5.9,,,,
1972-03-18,1017.4,1020.8,,,,9.3,16.7,0.0,70,42,3.0,8.0,112.5,10.8,90.0,10.1,,,,
1972-03-19,1015.4,1018.7,,,,12.7,18.3,7.3,70,48,1.7,4.3,180.0,8.3,180.0,5.8,,,,
1972-03-20,998.8,1001.9,1.5,1.0,-999.0,16.9,20.6,12.8,84,68,7.0,13.2,202.5,24.3,202.5,1.1,,,,
1972-03-21,1006.5,1009.8,4.5,2.0,1.0,8.8,14.4,-0.9,65,35,2.9,6.0,67.5,10.2,67.5,2.3,,,,
1972-03-22,1018.9,1022.3,,,,5.2,14.5,-4.2,70,21,2.1,5.0,90.0,8.3,90.0,9.9,,,,
1972-03-23,1016.4,1019.8,0.0,0.0,0.0,9.9,15.3,-0.2,84,65,2.8,8.0,202.5,16.4,202.5,,,,,
1972-03-24,1007.5,1010.8,0.0,0.0,0.0,13.8,20.9,7.5,80,61,7.2,13.3,202.5,22.8,202.5,1.8,,,,
1972-03-25,1015.2,1018.5,,,,9.7,14.6,7.0,70,50,3.7,5.7,90.0,8.3,67.5,1.4,,,,
1972-03-26,1010.7,1014.0,10.5,2.0,0.5,6.7,8.3,5.5,94,83,2.6,5.5,337.5,8.0,315.0,,,,,
1972-03-27,1018.2,1021.6,,,,7.7,16.8,-0.8,72,27,1.9,5.5,90.0,7.9,90.0,10.9,,,,
1972-03-28,1024.9,1028.2,,,,9.2,18.0,-0.1,69,28,2.1,6.3,112.5,8.8,112.5,10.4,,,,
1972-03-29,1025.1,1028.5,,,,11.8,19.0,1.2,68,31,3.3,7.7,202.5,15.1,202.5,9.0,,,,
1972-03-30,1013.2,1016.4,0.0,0.0,0.0,15.4,17.5,11.4,76,69,5.3,10.7,180.0,19.0,180.0,,,,,
1972-03-31,992.4,995.6,5.0,4.0,1.0,17.8,23.6,11.7,63,30,8.2,12.5,315.0,23.0,202.5,9.1,,,,
