,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1979-06-01,1011.8,1015.4,,,,19.0,25.1,11.6,67,42,2.2,5.8,180.0,9.0,180.0,10.9,,,,
1979-06-02,1014.1,1017.7,,,,20.0,24.8,14.6,60,29,3.3,6.5,202.5,9.7,180.0,8.2,,,,
1979-06-03,1017.5,1021.1,0.0,0.0,0.0,19.4,26.2,14.6,65,24,1.9,7.1,22.5,11.7,22.5,8.4,,,,
1979-06-04,1019.3,1022.9,,,,19.3,26.0,13.1,65,32,2.0,5.0,135.0,7.1,135.0,11.6,,,,
1979-06-05,1016.6,1020.2,,,,19.0,25.0,12.5,69,48,1.8,5.8,90.0,7.3,90.0,11.5,,,,
1979-06-06,1012.5,1016.0,,,,20.9,27.6,12.2,63,40,1.7,4.2,157.5,7.2,180.0,11.3,,,,
1979-06-07,1007.4,1011.0,6.5,2.0,0.5,21.2,25.5,17.2,81,54,2.5,5.2,157.5,7.0,157.5,2.0,,,,
1979-06-08,997.3,1000.8,4.0,2.0,1.0,22.5,27.9,19.8,80,57,2.3,5.7,202.5,9.3,180.0,3.5,,,,
1979-06-09,1004.6,1008.2,,,,21.9,27.1,19.0,76,57,2.4,5.7,90.0,7.7,90.0,1.7,,,,
1979-06-10,1010.1,1013.6,,,,23.4,29.4,17.4,70,48,2.0,4.4,90.0,6.4,180.0,9.8,,,,
1979-06-11,1002.9,1006.4,0.5,0.5,0.5,21.7,23.7,20.1,82,66,1.9,5.0,202.5,8.8,180.0,,,,,
1979-06-12,1003.4,1006.9,4.5,3.5,2.0,19.4,22.3,16.7,79,62,2.2,3.9,45.0,6.1,22.5,1.5,,,,
1979-06-13,1008.3,1011.9,,,,20.2,23.7,18.4,67,49,2.6,4.3,45.0,6.2,45.0,0.6,,,,
1979-06-14,1014.2,1017.9,6.5,2.0,0.5,17.7,18.8,15.7,86,73,2.3,4.0,22.5,6.2,22.5,,,,,
1979-06-15,1018.1,1021.7,,,,20.0,26.3,13.8,73,46,1.9,5.1,135.0,-999.0,,10.0,,,,
1979-06-16,1018.8,1022.3,,,,22.6,28.1,15.5,69,46,2.6,5.5,202.5,9.2,202.5,9.3,,,,
1979-06-17,1016.4,1019.9,,,,24.9,30.5,20.1,71,50,1.6,3.5,180.0,6.7,180.0,8.6,,,,
1979-06-18,1010.2,1013.7,,,,24.9,30.3,19.9,71,51,-999.0,7.0,180.0,12.5,180.0,10.1,,,,
1979-06-19,1006.6,1010.1,0.0,0.0,0.0,25.3,29.9,21.6,69,55,2.8,5.4,180.0,9.5,180.0,7.8,,,,
1979-06-20,1006.4,1009.9,,,,24.9,29.9,20.1,72,55,4.2,7.8,202.5,16.5,202.5,7.4,,,,
1979-06-21,1007.0,1010.5,,,,26.2,30.6,23.1,67,54,4.7,7.9,202.5,13.8,202.5,9.2,,,,
1979-06-22,1010.8,1014.3,,,,26.0,31.4,21.0,72,47,3.1,6.6,180.0,11.1,180.0,11.9,,,,
1979-06-23,1010.0,1013.5,0.0,0.0,0.0,26.7,31.1,21.1,69,51,3.0,6.8,202.5,12.2,202.5,12.2,,,,
1979-06-24,1008.4,1011.9,,,,26.9,33.3,22.0,64,34,1.7,3.8,180.0,6.7,180.0,9.9,,,,
1979-06-25,1007.7,1011.1,,,,27.2,33.0,20.9,66,37,1.9,4.7,135.0,6.6,157.5,10.6,,,,
1979-06-26,1003.5,1006.9,,,,26.4,30.2,22.0,70,57,2.5,5.9,202.5,9.8,202.5,3.2,,,,
1979-06-27,998.4,1001.9,8.5,3.0,1.5,25.0,27.1,21.9,75,66,5.7,9.2,202.5,15.7,202.5,,,,,
1979-06-28,1000.1,1003.6,0.0,0.0,0.0,24.7,29.1,21.8,80,59,2.2,5.2,180.0,8.2,180.0,2.9,,,,
1979-06-29,1003.4,1006.9,17.5,4.0,1.5,23.4,26.1,20.1,87,71,3.0,5.9,202.5,13.0,202.5,,,,,
1979-06-30,1006.0,1009.6,7.5,2.0,0.5,20.3,21.6,19.7,86,80,2.5,4.4,45.0,7.5,45.0,,,,,
