,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1975-08-01,1012.8,1015.7,,,,26.1,32.3,21.2,81,57,2.3,5.6,225.0,8.8,202.5,5.6,,,,
1975-08-02,1013.0,1016.1,,,,26.4,33.4,20.4,79,55,2.1,3.7,202.5,7.8,202.5,9.6,,,,
1975-08-03,1011.1,1014.2,,,,26.7,34.1,21.5,78,48,1.7,3.9,180.0,7.2,180.0,8.8,,,,
1975-08-04,1010.0,1013.1,,,,26.9,33.4,20.3,79,41,2.5,6.1,202.5,10.2,202.5,9.6,,,,
1975-08-05,1009.3,1012.3,0.0,0.0,0.0,27.6,33.9,22.5,81,53,2.1,4.8,180.0,10.0,180.0,6.6,,,,
1975-08-06,1004.9,1007.9,0.0,0.0,0.0,27.1,32.6,21.9,78,59,2.5,6.6,292.5,11.8,292.5,,,,,
1975-08-07,1000.9,1004.0,0.0,0.0,0.0,23.6,26.8,21.4,88,70,1.9,4.9,270.0,9.1,270.0,,,,,
1975-08-08,1004.3,1007.4,,,,23.6,27.4,20.6,76,53,3.0,5.1,67.5,7.8,90.0,1.1,,,,
1975-08-09,1012.2,1015.4,,,,22.6,27.0,17.5,62,43,3.1,5.7,112.5,8.9,112.5,6.6,,,,
1975-08-10,1014.5,1017.6,,,,22.5,28.0,16.8,76,55,2.8,4.5,90.0,8.6,67.5,2.8,,,,
1975-08-11,1011.5,1014.7,,,,23.2,28.3,18.4,77,51,2.3,6.0,112.5,8.7,112.5,11.1,,,,
1975-08-12,1008.8,1012.0,,,,23.4,30.2,18.8,79,45,1.5,4.7,135.0,7.6,135.0,9.0,,,,
1975-08-13,1007.5,1010.6,,,,24.1,31.3,17.0,79,42,1.7,4.3,135.0,6.3,112.5,10.6,,,,
1975-08-14,1008.3,1011.4,,,,25.3,31.5,19.7,81,54,1.7,4.3,90.0,7.6,90.0,8.5,,,,
1975-08-15,1008.2,1011.3,0.0,0.0,0.0,25.7,31.3,20.2,82,62,2.0,4.9,90.0,7.9,90.0,9.5,,,,
1975-08-16,1007.5,1010.6,1.0,0.5,0.5,26.5,30.7,22.8,87,65,2.8,6.0,135.0,9.2,135.0,4.1,,,,
1975-08-17,1008.9,1012.0,22.0,16.5,7.0,25.8,29.9,23.9,87,69,3.0,7.5,157.5,12.5,157.5,3.7,,,,
1975-08-18,1010.1,1013.2,0.5,0.5,0.5,26.4,31.6,23.0,82,56,2.6,5.5,202.5,8.4,202.5,9.7,,,,
1975-08-19,1009.2,1012.3,,,,26.5,30.9,21.6,82,64,2.8,5.6,202.5,9.6,202.5,6.8,,,,
1975-08-20,1004.8,1007.9,,,,27.6,31.9,24.5,83,64,3.5,7.0,202.5,12.1,202.5,9.7,,,,
1975-08-21,1001.7,1004.7,,,,27.6,32.7,23.0,79,60,3.2,6.4,180.0,12.6,180.0,9.5,,,,
1975-08-22,1002.8,1005.8,1.5,1.5,1.0,26.8,29.7,25.2,83,69,3.7,5.5,202.5,10.9,180.0,1.8,,,,
1975-08-23,997.8,1000.8,0.0,0.0,0.0,26.8,29.2,24.8,79,70,7.3,11.9,180.0,27.5,180.0,,,,,
1975-08-24,1009.8,1012.8,,,,24.7,30.9,19.8,71,43,2.8,6.1,112.5,9.1,112.5,9.8,,,,
1975-08-25,1016.4,1019.5,,,,23.7,29.0,19.1,77,50,2.6,5.9,90.0,8.9,90.0,8.8,,,,
1975-08-26,1014.8,1017.9,,,,22.2,25.9,19.3,75,62,2.4,4.6,112.5,7.3,112.5,5.8,,,,
1975-08-27,1010.2,1013.3,,,,22.6,28.8,16.4,73,54,1.4,3.9,112.5,6.3,90.0,9.9,,,,
1975-08-28,1009.7,1012.8,,,,23.6,30.1,18.5,77,56,1.7,4.4,90.0,7.6,90.0,8.0,,,,
1975-08-29,1011.8,1014.9,,,,23.7,30.1,18.7,80,53,1.8,5.1,90.0,8.1,90.0,7.3,,,,
1975-08-30,1014.2,1017.3,,,,24.4,30.8,19.4,80,54,1.6,4.5,135.0,7.5,135.0,7.4,,,,
1975-08-31,1013.8,1016.9,,,,24.9,31.5,18.7,74,42,1.5,3.7,90.0,5.8,112.5,10.6,,,,
