,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1966-06-01,,1012.1,12.8,2.7,0.7,15.5,19.0,13.1,94,78,2.6,5.7,67.5,8.6,67.5,,,,,
1966-06-02,,1010.6,0.8,0.7,0.3,14.4,18.3,11.7,85,70,4.2,7.2,67.5,10.0,90.0,0.4,,,,
1966-06-03,,1014.9,,,,13.8,16.6,10.9,86,74,2.7,4.5,67.5,6.0,67.5,,,,,
1966-06-04,,1009.0,-999.0,-999.0,-999.0,14.0,16.6,10.5,93,80,4.4,7.3,22.5,11.0,45.0,0.7,,,,
1966-06-05,,1009.5,-999.0,-999.0,-999.0,15.9,21.1,10.6,85,58,3.5,7.3,90.0,9.2,90.0,5.7,,,,
1966-06-06,,1013.5,,,,18.5,23.6,14.3,86,67,2.6,6.8,202.5,10.6,202.5,2.2,,,,
1966-06-07,,1012.9,0.0,0.0,0.0,20.2,27.0,15.9,82,56,2.1,7.0,45.0,10.3,45.0,9.3,,,,
1966-06-08,,1016.6,,,,17.6,22.1,13.3,78,57,3.5,5.8,90.0,8.3,90.0,10.1,,,,
1966-06-09,,1011.4,48.1,11.5,2.8,15.5,17.9,11.6,94,73,4.7,11.0,45.0,14.7,67.5,,,,,
1966-06-10,,999.9,10.9,3.5,0.9,14.2,16.1,10.8,91,76,5.9,13.7,45.0,20.8,45.0,,,,,
1966-06-11,,1011.0,3.3,2.5,0.8,13.2,18.7,10.2,83,57,2.5,6.7,90.0,8.8,112.5,1.5,,,,
1966-06-12,,1018.6,1.0,0.5,0.1,12.6,18.9,9.3,86,60,1.8,4.8,90.0,6.8,90.0,3.5,,,,
1966-06-13,,1017.4,,,,16.1,24.2,6.0,78,46,1.8,4.7,202.5,7.4,202.5,12.9,,,,
1966-06-14,,1014.3,,,,19.7,26.9,10.2,78,41,2.0,5.0,202.5,7.4,202.5,11.6,,,,
1966-06-15,,1014.7,,,,20.7,26.3,14.1,81,56,2.8,5.0,157.5,8.1,202.5,9.3,,,,
1966-06-16,,1011.6,36.6,7.8,1.7,17.3,19.5,15.2,97,96,4.2,9.0,90.0,13.0,112.5,,,,,
1966-06-17,,1007.3,,,,19.5,24.5,15.4,83,65,2.8,5.8,67.5,8.9,67.5,2.0,,,,
1966-06-18,,1010.8,,,,18.6,23.3,14.8,90,70,2.4,5.0,112.5,7.1,112.5,2.5,,,,
1966-06-19,,1014.1,,,,18.5,23.6,13.9,89,74,2.5,6.0,112.5,8.0,90.0,2.8,,,,
1966-06-20,,1010.2,0.8,0.7,0.4,21.8,25.6,16.7,91,78,4.3,8.3,202.5,13.7,202.5,0.4,,,,
1966-06-21,,1009.0,,,,22.0,27.3,17.6,82,70,4.4,8.7,202.5,16.8,202.5,4.5,,,,
1966-06-22,,1012.7,,,,22.0,27.7,15.1,74,47,2.1,5.3,90.0,6.8,90.0,5.9,,,,
1966-06-23,,1012.6,2.7,1.7,0.5,20.8,26.8,17.0,87,63,2.5,6.0,90.0,7.8,67.5,3.3,,,,
1966-06-24,,1013.7,,,,20.4,24.9,17.7,96,66,3.1,6.0,90.0,7.5,112.5,4.4,,,,
1966-06-25,,1010.6,0.0,0.0,0.0,21.4,26.5,16.0,90,68,1.5,4.3,202.5,7.1,202.5,2.7,,,,
1966-06-26,,1006.8,,,,24.6,30.7,18.0,87,67,2.0,3.7,180.0,7.0,180.0,8.3,,,,
1966-06-27,,1006.2,6.2,5.5,1.6,24.2,30.1,19.8,86,65,2.4,5.7,202.5,9.5,180.0,6.0,,,,
1966-06-28,,995.2,197.8,21.1,5.2,19.4,21.2,17.9,97,79,5.8,17.3,337.5,23.7,0.0,,,,,
1966-06-29,,998.3,,,,23.6,29.3,17.7,65,47,4.4,9.0,315.0,12.2,292.5,12.4,,,,
1966-06-30,,1007.8,,,,19.7,24.4,14.3,82,61,2.7,6.0,90.0,8.7,90.0,9.0,,,,
