,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1970-05-01,,1019.8,,,,13.4,23.2,6.2,75,34,2.7,6.8,90.0,8.8,112.5,10.9,,,,
1970-05-02,,1020.5,,,,14.1,23.6,3.3,72,31,2.4,6.5,90.0,8.0,90.0,9.3,,,,
1970-05-03,,1018.5,,,,15.4,23.8,9.4,68,30,2.5,6.0,90.0,7.6,90.0,9.4,,,,
1970-05-04,,1018.7,,,,15.9,22.3,9.0,76,47,3.7,7.8,90.0,10.0,112.5,7.4,,,,
1970-05-05,,1022.1,,,,15.4,20.4,12.2,65,50,3.9,6.2,90.0,8.9,112.5,4.5,,,,
1970-05-06,,1023.4,,,,15.7,21.3,11.2,76,61,3.1,5.8,112.5,8.2,90.0,2.3,,,,
1970-05-07,,1019.6,22.0,3.5,1.0,15.4,16.7,14.0,96,91,2.5,6.3,135.0,10.3,135.0,,,,,
1970-05-08,,1011.1,10.0,2.0,0.5,18.3,21.1,15.5,92,80,2.8,5.2,67.5,8.0,45.0,,,,,
1970-05-09,,1011.4,0.0,0.0,0.0,18.1,20.2,16.4,92,83,3.6,5.3,67.5,7.7,67.5,,,,,
1970-05-10,,1009.3,11.5,2.0,1.0,18.6,20.8,16.7,96,90,3.8,7.0,112.5,11.2,135.0,,,,,
1970-05-11,,998.0,6.5,1.0,-999.0,18.5,21.3,16.9,98,83,3.4,6.0,135.0,9.8,135.0,,,,,
1970-05-12,,998.6,0.0,0.0,0.0,18.3,25.0,12.9,69,39,2.9,6.5,270.0,10.9,270.0,10.1,,,,
1970-05-13,,1008.1,,,,16.6,22.8,8.9,82,48,2.3,6.5,112.5,8.2,90.0,6.3,,,,
1970-05-14,,1011.5,,,,17.2,24.8,9.2,69,30,1.9,5.0,157.5,8.1,157.5,8.6,,,,
1970-05-15,,1015.9,,,,16.4,22.5,11.8,68,45,3.6,7.0,90.0,9.6,90.0,8.2,,,,
1970-05-16,,1017.0,1.5,-999.0,0.5,17.0,23.4,7.6,73,42,2.3,5.0,90.0,6.8,90.0,5.6,,,,
1970-05-17,,1010.0,48.5,8.0,1.5,13.5,15.7,12.6,88,60,4.5,7.8,337.5,11.6,0.0,,,,,
1970-05-18,,1010.4,,,,18.3,28.5,10.9,62,26,2.2,5.0,270.0,7.8,292.5,11.5,,,,
1970-05-19,,1014.5,,,,17.9,25.3,8.8,73,45,3.1,6.7,90.0,10.2,67.5,8.5,,,,
1970-05-20,,1011.0,27.0,10.5,2.0,18.2,23.0,13.5,83,54,3.7,8.0,0.0,12.0,202.5,,,,,
1970-05-21,,1007.9,0.0,0.0,0.0,18.6,24.8,12.8,71,35,2.9,6.5,0.0,9.8,0.0,10.0,,,,
1970-05-22,,1015.9,,,,17.6,25.3,10.8,65,31,1.9,4.3,180.0,9.1,157.5,11.6,,,,
1970-05-23,,1014.7,,,,18.1,25.8,10.2,75,39,2.7,7.0,202.5,12.7,202.5,10.0,,,,
1970-05-24,,1015.4,,,,16.8,21.3,11.2,78,53,3.8,6.8,67.5,10.2,67.5,11.9,,,,
1970-05-25,,1014.7,,,,18.3,24.8,10.1,81,54,2.7,5.3,202.5,9.3,180.0,6.2,,,,
1970-05-26,,1006.9,3.5,2.0,1.0,20.5,23.3,17.0,90,78,3.4,7.3,202.5,12.5,202.5,0.1,,,,
1970-05-27,,1004.4,,,,21.7,28.2,16.2,76,50,2.9,5.3,180.0,10.0,180.0,11.4,,,,
1970-05-28,,1006.9,,,,21.2,27.1,14.4,70,45,2.9,6.3,90.0,9.0,67.5,8.7,,,,
1970-05-29,,1012.7,,,,17.5,21.5,13.1,72,56,3.4,6.5,67.5,9.0,67.5,4.7,,,,
1970-05-30,,1014.5,,,,17.2,24.5,10.0,77,52,2.0,6.3,90.0,8.4,90.0,9.3,,,,
1970-05-31,,1010.3,,,,17.7,25.8,8.7,80,38,2.2,5.5,135.0,8.5,202.5,10.5,,,,
