,Precipitation,Temperature
January,37.05,3.19
February,38.22,5.24
March,42.2,9.93
April,57.65,13.83
May,70.34,18.5
June,67.42,22.7
July,44.23,25.13
August,59.36,24.42
September,73.83,19.93
October,82.04,14.41
November,104.19,8.7
December,45.91,3.87
