,Precipitation,Temperature
January,35.96,3.68
February,39.5,4.8
March,58.22,8.83
April,90.43,11.99
May,92.86,16.3
June,62.73,20.57
July,42.06,23.12
August,48.41,22.84
September,69.1,18.08
October,90.79,12.85
November,117.03,7.61
December,43.97,4.27
