month,maxTemp,minTemp,meanTemp,rainfall
1,29.7,12.1,,14.1
2,29.6,12.0,,14.7
3,27.1,10.7,,26.7
4,23.3,8.3,,44.8
5,19.1,6.5,,110.9
6,16.6,5.2,,147.9
7,15.7,4.4,,148.7
8,16.5,4.6,,122.5
9,18.2,5.7,,88.1
10,20.5,6.7,,63.5
11,24.2,8.7,,32.1
12,27.5,10.5,,18.9
