month,maxTemp,minTemp,meanTemp,rainfall
1,36.4,23.7,,117.3
2,35.7,23.4,,105.6
3,34.5,21.7,,54.8
4,32.1,18.6,,13.0
5,28.2,13.9,,9.9
6,24.9,10.0,,8.3
7,24.8,8.5,,5.6
8,27.5,10.3,,2.6
9,31.7,14.4,,5.4
10,34.8,18.6,,20.0
11,36.3,21.4,,45.3
12,37.2,23.1,,77.0
