month,maxTemp,minTemp,meanTemp,rainfall
1,26.9,12.6,,86.0
2,25.7,12.6,,110.3
3,23.8,10.2,,70.4
4,20.3,6.7,,41.6
5,16.5,2.1,,32.1
6,13.6,0.5,,33.3
7,12.9,-0.4,,40.8
8,14.7,-0.3,,43.6
9,18.5,3.1,,51.0
10,21.1,5.9,,74.4
11,22.7,9.2,,105.4
12,25.3,11.2,,85.0
