month,maxTemp,minTemp,meanTemp,rainfall
1,26.3,13.6,,67.3
2,26.8,14.0,,34.9
3,24.4,12.6,,56.7
4,20.6,10.2,,59.6
5,16.7,8.4,,74.5
6,13.9,6.7,,83.7
7,13.2,5.9,,86.4
8,14.5,6.6,,79.5
9,16.7,7.8,,90.2
10,19.3,8.8,,77.0
11,22.0,10.7,,78.1
12,24.1,12.0,,88.6
