month,maxTemp,minTemp,meanTemp,rainfall
1,31.8,22.5,,4.2
2,32.7,22.9,,4.3
3,33.8,23.2,,7.4
4,34.4,24.0,,44.5
5,33.5,23.7,,174.9
6,32.3,23.2,,235.1
7,31.9,22.9,,160.6
8,32.1,23.0,,204.9
9,31.8,22.5,,308.0
10,31.5,22.5,,285.5
11,31.4,22.4,,109.3
12,31.5,22.7,,21.0
