month,maxTemp,minTemp,meanTemp,rainfall
1,32.5,17.0,,1.2
2,35.8,19.3,,1.5
3,37.1,20.9,,0.0
4,39.9,22.1,,0.0
5,41.1,24.3,,1.2
6,39.6,24.6,,27.4
7,36.0,24.8,,86.9
8,34.4,24.5,,151.9
9,34.8,24.3,,115.4
10,38.0,23.5,,29.6
11,37.2,20.4,,0.1
12,33.4,17.7,,0.7
