,Precipitation,Temperature
January,44.6,0.8
February,50.7,3.0
March,58.0,7.8
April,65.9,12.8
May,28.9,17.8
June,2.2,24.3
July,1.3,28.4
August,0.2,27.6
September,1.0,21.9
October,28.2,15.4
November,55.8,7.8
December,47.4,3.1
