,Precipitation,Temperature
January,27.4,-1.8
February,28.6,0.7
March,44.2,5.9
April,59.4,11.3
May,38.8,16.0
June,9.0,21.2
July,5.1,24.2
August,2.6,23.6
September,4.4,19.1
October,24.3,12.8
November,40.5,5.6
December,28.5,0.3
